match_id,match_round,league_id,league_name,league_round_name,parent_league_id,parent_league_season,match_time_utc,home_team_id,home_team,home_team_color,away_team_id,away_team,away_team_color,id,event_type,team_id,player_id,player_name,x,y,min,min_added,is_blocked,is_on_target,goal_crossed_y,expected_goals,expected_goals_on_target,shot_type,situation,period,is_own_goal,on_goal_shot_x,on_goal_shot_y,on_goal_shot_zoom_ratio,first_name,last_name,team_color,short_name,blocked_x,blocked_y,goal_crossed_z
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224572369,AttemptSaved,9731,-1,Adrian Paun,82.37233181606557,21.617070601843565,31,,FALSE,TRUE,35.6775,0.0309,0.1519,RightFoot,RegularPlay,FirstHalf,FALSE,0.5562169312169307,0.010192146984126984,1,Adrian,Paun,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224573485,AttemptSaved,9731,196186,Damjan Djokovic,85.38676306712412,37.20250058174133,32,,TRUE,TRUE,35.0675,0.0413,,LeftFoot,RegularPlay,FirstHalf,FALSE,0.7175925925925919,0.32275132116402117,1,Damjan,Djokovic,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224580437,Miss,10144,242882,Tiago Rodrigues,71.56068305133113,36.82125058174134,43,,FALSE,FALSE,42.581875,0.024,,RightFoot,RegularPlay,FirstHalf,FALSE,0,0.0418998115912898,0.440463185492681,Tiago,Rodrigues,#D80800,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224588509,Miss,9731,867797,Gabriel Debeljuh,97.47368273756071,34.91500058174134,50,,FALSE,FALSE,2.4269194327,0.0731,,Header,FromCorner,SecondHalf,FALSE,2,0.002847195610462645,0.11972224224185833,Gabriel,Debeljuh,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224588563,AttemptSaved,9731,188744,Mateo Susic,89.4000015258789,20.285859341056433,50,,TRUE,TRUE,34.22875,0.0285,,RightFoot,FromCorner,SecondHalf,FALSE,0.9394841269841275,0.32275132116402117,1,Mateo,Susic,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224589671,AttemptSaved,9731,196186,Damjan Djokovic,77.9800970888,34.686251163482666,52,,TRUE,TRUE,35.9825,0.03,,LeftFoot,RegularPlay,SecondHalf,FALSE,0.47552910052910013,0.32275132116402117,1,Damjan,Djokovic,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224590499,Goal,9731,181362,Mario Rondon,98.6315818917786,31.559999418258663,53,,FALSE,TRUE,31.026249999999997,0.33,0.7403,Header,FromCorner,SecondHalf,FALSE,1.7867063492063497,0.28028404206349206,1,Mario,Rondon,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224591703,Miss,10144,726958,Georgi Yomov,98.4385950185607,40.80571556846489,54,,FALSE,FALSE,21.7571974559,0.0608,,Header,RegularPlay,SecondHalf,FALSE,2,0.05087414421301415,0.3087528355034723,Georgi,Yomov,#D80800,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224592927,Miss,9731,-1,Adrian Paun,83.27329753426886,37.779999908447266,56,,FALSE,FALSE,39.797142858,0.0458,,LeftFoot,RegularPlay,SecondHalf,FALSE,0.46632146953282516,0.6772486772486772,0.34798260014966853,Adrian,Paun,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224593749,AttemptSaved,10144,242882,Tiago Rodrigues,79.21893032153443,49.74598619001287,57,,TRUE,TRUE,33.61875,0.0262,,LeftFoot,RegularPlay,SecondHalf,FALSE,1.1008597883597888,0.32275132116402117,1,Tiago,Rodrigues,#D80800,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224607665,Goal,9731,70522,Ciprian Ioan Deac,94,34,74,,FALSE,TRUE,36.05875,0.7884,0.9825,LeftFoot,Penalty,SecondHalf,FALSE,0.455357142857142,0.3329434681481482,1,Ciprian Ioan,Deac,#702030,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224690533,Miss,10144,303359,Amos Youga,79.55679783606556,26.4009375,87,,FALSE,FALSE,36.8975,0.0305,,LeftFoot,RegularPlay,SecondHalf,FALSE,0.5603152861013037,0.6772486772486772,0.5736007656728462,Amos,Youga,#D80800,,,,
3462250,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10144,PFC CSKA-Sofia,#D80800,9731,CFR Cluj,#702030,2224619043,AttemptSaved,10144,421148,Stefano Beltrame,80.90825070953443,28.454998716535112,89,,TRUE,TRUE,33.084999999999994,0.0328,,RightFoot,RegularPlay,SecondHalf,FALSE,1.2420634920634936,0.32275132116402117,1,Stefano,Beltrame,#D80800,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224555997,Miss,10192,1161211,Fabian Rieder,81.24611822406555,42.870937941074374,6,,FALSE,FALSE,35.3725,0.0317,,LeftFoot,RegularPlay,FirstHalf,FALSE,0.8024956006772688,0.6772486772486772,0.5439465423970294,Fabian,Rieder,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224561687,Goal,10192,316558,Jean Pierre Nsame,94,34,14,,FALSE,TRUE,36.97375,0.7884,0.9943,RightFoot,Penalty,FirstHalf,FALSE,0.21329365079365015,0.042467279100529096,1,Jean Pierre,Nsame,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224568649,Miss,8686,150250,Pedro Rodriguez,86.352941176,32.16999883651733,25,,FALSE,FALSE,40.30142857199999,0.0382,,LeftFoot,SetPiece,FirstHalf,FALSE,0.33236200421739126,0.6772486772486772,0.40049198292464033,Pedro,Rodriguez,#A71D36,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224575517,Miss,10192,316558,Jean Pierre Nsame,85.81617647,35.143750000000004,36,,FALSE,FALSE,35.83,0.0496,,LeftFoot,RegularPlay,FirstHalf,FALSE,0.6975733965638682,0.6772486772486772,0.6246844595566009,Jean Pierre,Nsame,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224578501,AttemptSaved,8686,873297,Carles Perez,93.0999984741211,26.858095879232447,41,,TRUE,TRUE,31.48375,0.2585,,LeftFoot,RegularPlay,FirstHalf,FALSE,1.665674603174603,0.32275132116402117,1,Carles,Perez,#A71D36,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224586643,Miss,10192,678384,Silvan Hefti,86.46029247912412,21.056560245628216,49,,FALSE,FALSE,24.4896815336,0.0409,,RightFoot,RegularPlay,SecondHalf,FALSE,2,0.05603885586827672,0.39746303063927435,Silvan,Hefti,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224587755,AttemptSaved,10192,558707,Nicolas Buergy,96.50877045656071,43.160000529443565,51,,FALSE,TRUE,34.915000000000006,0.0365,0.044,Header,FromCorner,SecondHalf,FALSE,0.7579365079365064,0.042467279100529096,1,Nicolas,Buergy,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224589199,AttemptSaved,8686,215242,Leonardo Spinazzola,97.3771929818,20.566115187343566,53,,TRUE,TRUE,32.6275,0.0452,,RightFoot,SetPiece,SecondHalf,FALSE,1.3630952380952386,0.32275132116402117,1,Leonardo,Spinazzola,#A71D36,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224600873,AttemptSaved,10192,694060,Meschack Elia,90,41.22595366346489,67,,TRUE,TRUE,34.22875,0.0888,,RightFoot,FastBreak,SecondHalf,FALSE,0.9394841269841275,0.32275132116402117,1,Meschack,Elia,#000000,,,,
3462249,1,869813,Europa League Grp. A,Europa League Grp. A Round 1,73,2021/2022,"Thu, Oct 22, 2020, 16:55 UTC",10192,Young Boys,#000000,8686,Roma,#A71D36,2224602033,Goal,8686,267911,Bruno Peres,94.9649122793,19.655286359628214,69,,FALSE,TRUE,35.75375,0.3807,0.7464,RightFoot,RegularPlay,SecondHalf,FALSE,0.5360449735449745,0.05435811724867726,1,Bruno,Peres,#A71D36,,,,
