date,is_group,group_name,ccode,id,primary_id,name,match_id,match_league_id,match_time,home_id,home_score,home_name,home_long_name,away_id,away_score,away_name,away_long_name,match_eliminated_team_id,match_status_id,match_tournament_stage,match_status_finished,match_status_started,match_status_cancelled,match_status_score_str,match_status_start_date_str,match_status_start_date_str_short,short,long,match_status_start_time_str,match_time_ts,parent_league_id,parent_league_name,internal_rank,live_rank,simple_league,match_tv,home_pen_score,away_pen_score,match_status_awarded,match_status_aggregated_str,matches
2019-06-08,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-08,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-08,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-10,TRUE,A,INT,858999,50,EURO Qualification Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-10,TRUE,B,INT,859000,50,EURO Qualification Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-10,TRUE,D,INT,859002,50,EURO Qualification Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-10,TRUE,F,INT,859005,50,EURO Qualification Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-10,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-11,TRUE,C,INT,859001,50,EURO Qualification Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-11,TRUE,E,INT,859004,50,EURO Qualification Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-11,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-11,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-06-11,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020,0,1001,FALSE,,,,,,
2019-09-05,TRUE,D,INT,859002,50,EURO Qualification Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-05,TRUE,F,INT,859005,50,EURO Qualification Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-05,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-05,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-06,TRUE,C,INT,859001,50,EURO Qualification Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-06,TRUE,E,INT,859004,50,EURO Qualification Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-06,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-06,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-07,TRUE,A,INT,858999,50,EURO Qualification Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-07,TRUE,B,INT,859000,50,EURO Qualification Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-07,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-08,TRUE,D,INT,859002,50,EURO Qualification Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-08,TRUE,F,INT,859005,50,EURO Qualification Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-08,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-09,TRUE,C,INT,859001,50,EURO Qualification Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-09,TRUE,E,INT,859004,50,EURO Qualification Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-09,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-09,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-10,TRUE,A,INT,858999,50,EURO Qualification Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-10,TRUE,B,INT,859000,50,EURO Qualification Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-09-10,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-10,TRUE,C,INT,859001,50,EURO Qualification Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-10,TRUE,E,INT,859004,50,EURO Qualification Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-10,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-10,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-11,TRUE,A,INT,858999,50,EURO Qualification Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-11,TRUE,B,INT,859000,50,EURO Qualification Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-11,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-12,TRUE,D,INT,859002,50,EURO Qualification Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-12,TRUE,F,INT,859005,50,EURO Qualification Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-12,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-13,TRUE,C,INT,859001,50,EURO Qualification Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-13,TRUE,E,INT,859004,50,EURO Qualification Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-13,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-13,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-14,TRUE,A,INT,858999,50,EURO Qualification Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-14,TRUE,B,INT,859000,50,EURO Qualification Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-14,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-15,TRUE,D,INT,859002,50,EURO Qualification Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-15,TRUE,F,INT,859005,50,EURO Qualification Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-15,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-10-15,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-14,TRUE,A,INT,858999,50,EURO Qualification Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-14,TRUE,B,INT,859000,50,EURO Qualification Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-14,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-15,TRUE,D,INT,859002,50,EURO Qualification Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-15,TRUE,F,INT,859005,50,EURO Qualification Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-15,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-16,TRUE,C,INT,859001,50,EURO Qualification Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-16,TRUE,E,INT,859004,50,EURO Qualification Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-16,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-16,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-17,TRUE,A,INT,858999,50,EURO Qualification Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-17,TRUE,B,INT,859000,50,EURO Qualification Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-17,TRUE,H,INT,859007,50,EURO Qualification Grp. H,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-18,TRUE,D,INT,859002,50,EURO Qualification Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-18,TRUE,F,INT,859005,50,EURO Qualification Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-18,TRUE,J,INT,858998,50,EURO Qualification Grp. J,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-19,TRUE,C,INT,859001,50,EURO Qualification Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-19,TRUE,E,INT,859004,50,EURO Qualification Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-19,TRUE,G,INT,859006,50,EURO Qualification Grp. G,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2019-11-19,TRUE,I,INT,859008,50,EURO Qualification Grp. I,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO 2020 Qual,0,1001,FALSE,,,,,,
2021-06-11,TRUE,A,INT,855676,50,EURO Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-12,TRUE,A,INT,855676,50,EURO Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-12,TRUE,B,INT,855677,50,EURO Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-13,TRUE,C,INT,855678,50,EURO Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-13,TRUE,D,INT,855680,50,EURO Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-14,TRUE,D,INT,855680,50,EURO Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-14,TRUE,E,INT,855679,50,EURO Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-15,TRUE,F,INT,855681,50,EURO Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-16,TRUE,A,INT,855676,50,EURO Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-16,TRUE,B,INT,855677,50,EURO Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-17,TRUE,B,INT,855677,50,EURO Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-17,TRUE,C,INT,855678,50,EURO Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-18,TRUE,D,INT,855680,50,EURO Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-18,TRUE,E,INT,855679,50,EURO Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-19,TRUE,E,INT,855679,50,EURO Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-19,TRUE,F,INT,855681,50,EURO Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-20,TRUE,A,INT,855676,50,EURO Grp. A,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-21,TRUE,B,INT,855677,50,EURO Grp. B,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-21,TRUE,C,INT,855678,50,EURO Grp. C,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-22,TRUE,D,INT,855680,50,EURO Grp. D,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-23,TRUE,E,INT,855679,50,EURO Grp. E,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-23,TRUE,F,INT,855681,50,EURO Grp. F,,,,,,,,,,,,,,,,,,,,,,,,,50,EURO,0,1002,FALSE,,,,,,
2021-06-26,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-06-27,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-06-28,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-06-29,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-07-02,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-07-03,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-07-06,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-07-07,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
2021-07-11,,,INT,855685,50,EURO Final Stage,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,1002,FALSE,,,,,,
