"comp_name","region","country","comp_url","season_start_year","season_urls"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2022","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2022"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2021","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2021"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2020","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2020"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2019","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2019"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2018","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2018"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2017","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2017"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2016","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2016"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2015","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2015"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2014","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2014"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2013","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2013"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2012","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2012"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2011","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2011"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2010","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2010"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2009","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2009"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2008","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2008"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2007","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2007"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2006","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2006"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2005","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2004","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2004"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2003","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2003"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2002","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2002"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2001","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2001"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","2000","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2000"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1999","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1999"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1998","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1998"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1997","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1997"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1996","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1996"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1995","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1995"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1994","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1994"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1993","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1993"
"Premier League","Europe","England","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1","1992","https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=1992"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2022","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2022"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2021","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2021"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2020","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2020"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2019","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2019"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2018","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2018"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2017","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2017"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2016","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2016"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2015","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2015"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2014","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2014"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2013","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2013"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2012","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2012"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2011","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2011"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2010","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2010"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2009","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2009"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2008","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2008"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2007","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2007"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2006","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2006"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2005","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2005"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2004","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2004"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2003","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2003"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2002","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2002"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2001","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2001"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","2000","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=2000"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1999","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1999"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1998","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1998"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1997","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1997"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1996","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1996"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1995","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1995"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1994","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1994"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1993","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1993"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1992","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1992"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1991","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1991"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1990","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1990"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1989","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1989"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1988","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1988"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1987","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1987"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1986","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1986"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1985","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1985"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1984","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1984"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1983","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1983"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1982","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1982"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1981","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1981"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1980","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1980"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1979","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1979"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1978","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1978"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1977","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1977"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1976","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1976"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1975","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1975"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1974","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1974"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1973","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1973"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1972","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1972"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1971","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1971"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1970","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1970"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1969","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1969"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1968","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1968"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1967","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1967"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1966","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1966"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1965","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1965"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1964","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1964"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1963","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1963"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1962","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1962"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1961","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1961"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1960","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1960"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1959","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1959"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1958","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1958"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1957","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1957"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1956","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1956"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1955","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1955"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1954","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1954"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1953","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1953"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1952","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1952"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1951","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1951"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1950","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1950"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1949","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1949"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1948","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1948"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1947","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1947"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1946","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1946"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1945","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1945"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1944","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1944"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1943","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1943"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1942","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1942"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1941","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1941"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1940","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1940"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1939","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1939"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1935","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1935"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1934","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1934"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1933","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1933"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1932","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1932"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1931","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1931"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1930","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1930"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1929","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1929"
"LaLiga","Europe","Spain","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1","1928","https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/plus/?saison_id=1928"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2022","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2022"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2021","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2021"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2020","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2020"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2019","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2019"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2018","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2018"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2017","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2017"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2016","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2016"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2015","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2015"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2014","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2014"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2013","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2013"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2012","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2012"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2011","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2011"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2010","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2010"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2009","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2009"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2008","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2008"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2007","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2007"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2006","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2006"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2005","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2004","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2004"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2003","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2003"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2002","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2002"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2001","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2001"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","2000","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2000"
"Serie A","Europe","Italy","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1","1999","https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=1999"
