Player,Born,Url,player_dob,player_url
Filip Kusić,1996,https://fbref.com/en/players/de1a2530/Filip-Kusic,NA,https://www.transfermarkt.com/filip-kusic/profil/spieler/217285
Filip Malbašić,1992,https://fbref.com/en/players/04981123/Filip-Malbasic,NA,https://www.transfermarkt.com/filip-malbasic/profil/spieler/162652
Filip Manojlović,1996,https://fbref.com/en/players/8d2e1890/Filip-Manojlovic,NA,https://www.transfermarkt.com/filip-manojlovic/profil/spieler/333323
Filip Vaško,1999,https://fbref.com/en/players/8ffe9134/Filip-Vasko,NA,https://www.transfermarkt.com/filip-vasko/profil/spieler/412629
Florentino Luís,1999,https://fbref.com/en/players/881cd6be/Florentino-Luis,NA,https://www.transfermarkt.com/florentino/profil/spieler/357162
Fran Álvarez,1998,https://fbref.com/en/players/f0101a48/Fran-Alvarez,NA,https://www.transfermarkt.com/fran-alvarez/profil/spieler/531273
Franchu Feuillassier,1998,https://fbref.com/en/players/615667bb/Franchu-Feuillassier,NA,https://www.transfermarkt.com/franchu/profil/spieler/458466
Francisco Garcia,1999,https://fbref.com/en/players/7226539b/Francisco-Garcia,NA,https://www.transfermarkt.com/fran-garcia/profil/spieler/341264
Francisco Reis Ferreira,1997,https://fbref.com/en/players/4b3c863f/Francisco-Reis-Ferreira,NA,https://www.transfermarkt.com/ferro/profil/spieler/294321
Frederik Ibsen,1999,https://fbref.com/en/players/95827107/Frederik-Ibsen,NA,https://www.transfermarkt.com/frederik-alves/profil/spieler/542690
Frederik Rønnow,1992,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,NA,https://www.transfermarkt.com/frederik-sorensen/profil/spieler/91716
Frederik Sørensen,1992,https://fbref.com/en/players/68635c10/Frederik-Sorensen,NA,https://www.transfermarkt.com/frederik-sorensen/profil/spieler/91716
Gabri,1996,https://fbref.com/en/players/ff422f76/Gabri,NA,https://www.transfermarkt.com/gabri-salazar/profil/spieler/282431
Gabriel Dos Santos,1997,https://fbref.com/en/players/67ac5bb8/Gabriel-Dos-Santos,NA,https://www.transfermarkt.com/gabriel/profil/spieler/435338
Gaizka Campos Bahillo,1997,https://fbref.com/en/players/54a9bc73/Gaizka-Campos-Bahillo,NA,https://www.transfermarkt.com/gaizka-campos/profil/spieler/448835
Gavi Paez,2004,https://fbref.com/en/players/19cae58d/Gavi-Paez,NA,https://www.transfermarkt.com/gavi/profil/spieler/646740
George Pușcaș,1996,https://fbref.com/en/players/c23c8e0d/George-Puscas,NA,https://www.transfermarkt.com/george-puscas/profil/spieler/208690
Geovanni,2001,https://fbref.com/en/players/e66e73b1/Geovanni,NA,https://www.transfermarkt.com/geovanni-barba/profil/spieler/630984
Gil-Linnart Walther,2003,https://fbref.com/en/players/9cd6a9f9/Gil-Linnart-Walther,NA,https://www.transfermarkt.com/gil-linnart-walther/profil/spieler/690222
Giorgos Kiriakopoulos,1996,https://fbref.com/en/players/0a483542/Giorgos-Kiriakopoulos,NA,https://www.transfermarkt.com/georgios-kyriakopoulos/profil/spieler/311178
Giovanni,1999,https://fbref.com/en/players/3a1703eb/Giovanni,NA,https://www.transfermarkt.com/giovanni-navarro/profil/spieler/396331
Giuliano Simeone,2002,https://fbref.com/en/players/a6536561/Giuliano-Simeone,NA,https://www.transfermarkt.com/giovanni-navarro/profil/spieler/396331
Gojko Kačar,1987,https://fbref.com/en/players/cc58c4ea/Gojko-Kacar,NA,https://www.transfermarkt.com/gojko-kacar/profil/spieler/28683
Göktan Gürpüz,2003,https://fbref.com/en/players/199f7008/Goktan-Gurpuz,NA,https://www.transfermarkt.com/goktan-gurpuz/profil/spieler/655912
Gonzalo,1997,https://fbref.com/en/players/cca05da8/Gonzalo,NA,https://www.transfermarkt.com/gonzalo-pereira/profil/spieler/536152
Gori,2002,https://fbref.com/en/players/f3451c66/Gori,NA,https://www.transfermarkt.com/gori/profil/spieler/705815
Gustavo Assuncao,2000,https://fbref.com/en/players/065c8786/Gustavo-Assuncao,NA,https://www.transfermarkt.com/gustavo-assuncao/profil/spieler/461629
Guy Ngosso,1985,https://fbref.com/en/players/34cfec6b/Guy-Ngosso,NA,https://www.transfermarkt.com/guy-ngosso/profil/spieler/126924
Gylfi Sigurðsson,1989,https://fbref.com/en/players/76dd1480/Gylfi-Sigurdsson,NA,https://www.transfermarkt.com/gylfi-sigurdsson/profil/spieler/90466
Habib Keita,2002,https://fbref.com/en/players/cc588cbe/Habib-Keita,NA,https://www.transfermarkt.com/habib-keita/profil/spieler/669000
Hakan Çalhanoğlu,1994,https://fbref.com/en/players/cd0fa27b/Hakan-Calhanoglu,NA,https://www.transfermarkt.com/hakan-calhanoglu/profil/spieler/126414
Halil Dervişoğlu,1999,https://fbref.com/en/players/9d8cf204/Halil-Dervisoglu,NA,https://www.transfermarkt.com/halil-dervisoglu/profil/spieler/465606
Han Kwang-song,1998,https://fbref.com/en/players/87243064/Han-Kwang-song,NA,https://www.transfermarkt.com/kwang-song-han/profil/spieler/402193
Haris Duljević,1993,https://fbref.com/en/players/9b6556d2/Haris-Duljevic,NA,https://www.transfermarkt.com/haris-duljevic/profil/spieler/184473
Harvey Elliot,2003,https://fbref.com/en/players/c8387671/Harvey-Elliot,NA,https://www.transfermarkt.com/harvey-elliott/profil/spieler/565822
Hernán,1990,https://fbref.com/en/players/8c83efb6/Hernan,NA,https://www.transfermarkt.com/hernan-santana/profil/spieler/176133
Hernâni Fortes,1991,https://fbref.com/en/players/2327c29e/Hernani-Fortes,NA,https://www.transfermarkt.com/hernani/profil/spieler/172142
Hrvoje Milić,1989,https://fbref.com/en/players/1b625237/Hrvoje-Milic,NA,https://www.transfermarkt.com/hrvoje-milic/profil/spieler/46423
Hugo Hagege,1999,https://fbref.com/en/players/d00fe9a3/Hugo-Hagege,NA,https://www.transfermarkt.com/hugo-hagege/profil/spieler/536501
Hugo Perez,2002,https://fbref.com/en/players/7cfbe2c9/Hugo-Perez,NA,https://www.transfermarkt.com/hugo-perez/profil/spieler/718027
Hwang Hee-chan,1996,https://fbref.com/en/players/169fd162/Hwang-Hee-chan,NA,https://www.transfermarkt.com/hee-chan-hwang/profil/spieler/292246
Hwang Ui-jo,1992,https://fbref.com/en/players/a2d873dd/Hwang-Ui-jo,NA,https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166
Ían Pino,1996,https://fbref.com/en/players/40585058/Ian-Pino,NA,https://www.transfermarkt.com/ian-soler/profil/spieler/386196
Ignacio Pastor,2003,https://fbref.com/en/players/e8000733/Ignacio-Pastor,NA,https://www.transfermarkt.com/nacho-pastor/profil/spieler/725201
Ignasi Vilarrasa,1997,https://fbref.com/en/players/b261ed19/Ignasi-Vilarrasa,NA,https://www.transfermarkt.com/ignasi-vilarrasa/profil/spieler/581701
Igor Carioca,1996,https://fbref.com/en/players/e3e32fbb/Igor-Carioca,NA,https://www.transfermarkt.com/igor-silva/profil/spieler/391720
Iker Recio,2001,https://fbref.com/en/players/84b7090a/Iker-Recio,NA,https://www.transfermarkt.com/iker-recio/profil/spieler/628461
Ilaix,2003,https://fbref.com/en/players/f4c69aa6/Ilaix,NA,https://www.transfermarkt.com/ilaix-moriba/profil/spieler/617074
İlkay Gündoğan,1990,https://fbref.com/en/players/819b3158/Ilkay-Gundogan,NA,https://www.transfermarkt.com/ilkay-gundogan/profil/spieler/53622
Iñaki,1997,https://fbref.com/en/players/036336ce/Inaki,NA,https://www.transfermarkt.com/inaki-alvarez/profil/spieler/548635
Iron Gomis,1999,https://fbref.com/en/players/1d50130f/Iron-Gomis,NA,https://www.transfermarkt.com/iron-gomis/profil/spieler/693352
Isaac Carcelen,1993,https://fbref.com/en/players/c4b888df/Isaac-Carcelen,NA,https://www.transfermarkt.com/iza-carcelen/profil/spieler/254037
Isaac Palazón Camacho,1994,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho,NA,https://www.transfermarkt.com/isi-palazon/profil/spieler/362086
Isaias Del Pupo,2001,https://fbref.com/en/players/a42aebea/Isaias-Del-Pupo,NA,https://www.transfermarkt.com/isaias-delpupo/profil/spieler/736034
Ismael,2000,https://fbref.com/en/players/19cdceb0/Ismael,NA,https://www.transfermarkt.com/ismael-gutierrez/profil/spieler/630990
Ismaël Diomandé,1992,https://fbref.com/en/players/10650926/Ismael-Diomande,NA,https://www.transfermarkt.com/ismael-diomande/profil/spieler/170495
İsmail Köybaşı,1989,https://fbref.com/en/players/58640e66/Ismail-Koybasi,NA,https://www.transfermarkt.com/ismail-koybasi/profil/spieler/74641
Issah Abbas,1998,https://fbref.com/en/players/2590ddf7/Issah-Abbas,NA,https://www.transfermarkt.com/issah-abass/profil/spieler/482145
Ivan Ilić,2001,https://fbref.com/en/players/bb376bed/Ivan-Ilic,NA,https://www.transfermarkt.com/ivan-ilic/profil/spieler/470794
Ivan Lakićević,1993,https://fbref.com/en/players/47508c51/Ivan-Lakicevic,NA,https://www.transfermarkt.com/ivan-lakicevic/profil/spieler/196978
Ivan Perišić,1989,https://fbref.com/en/players/6fe90922/Ivan-Perisic,NA,https://www.transfermarkt.com/ivan-perisic/profil/spieler/42460
Ivan Radovanović,1988,https://fbref.com/en/players/023937a9/Ivan-Radovanovic,NA,https://www.transfermarkt.com/ivan-radovanovic/profil/spieler/46105
Ivan Rakitić,1988,https://fbref.com/en/players/89f951b5/Ivan-Rakitic,NA,https://www.transfermarkt.com/ivan-rakitic/profil/spieler/32467
Ivan Šaponjić,1997,https://fbref.com/en/players/d2aea9ac/Ivan-Saponjic,NA,https://www.transfermarkt.com/ivan-saponjic/profil/spieler/274347
Ivan Strinić,1987,https://fbref.com/en/players/52e2ef8f/Ivan-Strinic,NA,https://www.transfermarkt.com/ivan-strinic/profil/spieler/39799
Ivan Vargić,1987,https://fbref.com/en/players/4d64b28e/Ivan-Vargic,NA,https://www.transfermarkt.com/ivan-vargic/profil/spieler/34553
Ivi,1994,https://fbref.com/en/players/d2fa73e7/Ivi,NA,https://www.transfermarkt.com/ivi-lopez/profil/spieler/282371
Ivo Grbić,1996,https://fbref.com/en/players/3f034750/Ivo-Grbic,NA,https://www.transfermarkt.com/ivo-grbic/profil/spieler/226073
Ivo Iličević,1986,https://fbref.com/en/players/4e3e4138/Ivo-Ilicevic,NA,https://www.transfermarkt.com/ivo-ilicevic/profil/spieler/30308
Izet Hajrović,1991,https://fbref.com/en/players/55537f53/Izet-Hajrovic,NA,https://www.transfermarkt.com/izet-hajrovic/profil/spieler/74996
Jacobo,1997,https://fbref.com/en/players/09e81276/Jacobo,NA,https://www.transfermarkt.com/jacobo-gonzalez/profil/spieler/340870
Jaden Philogene Bidace,2002,https://fbref.com/en/players/19f4d211/Jaden-Philogene-Bidace,NA,https://www.transfermarkt.com/jaden-philogene-bidace/profil/spieler/665390
Jagoš Vuković,1988,https://fbref.com/en/players/ba06950a/Jagos-Vukovic,NA,https://www.transfermarkt.com/jagos-vukovic/profil/spieler/46894
Jaime Sierra Mateos,1998,https://fbref.com/en/players/aaa4239e/Jaime-Sierra-Mateos,NA,https://www.transfermarkt.com/jaime-sierra/profil/spieler/398159
Jakob Sørensen,1998,https://fbref.com/en/players/953c30b0/Jakob-Sorensen,NA,https://www.transfermarkt.com/jacob-lungi-sorensen/profil/spieler/390664
Jakub Błaszczykowski,1985,https://fbref.com/en/players/2b350e6b/Jakub-Blaszczykowski,NA,https://www.transfermarkt.com/jakub-blaszczykowski/profil/spieler/29835
Jaroslav Drobný,1979,https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny,NA,https://www.transfermarkt.com/jaroslav-drobny/profil/spieler/12864
Jaroslav Plašil,1982,https://fbref.com/en/players/516dc25b/Jaroslav-Plasil,NA,https://www.transfermarkt.com/jaroslav-plasil/profil/spieler/8885
Jasmin Kurtić,1989,https://fbref.com/en/players/144607cc/Jasmin-Kurtic,NA,https://www.transfermarkt.com/jasmin-kurtic/profil/spieler/85825
Javi,1998,https://fbref.com/en/players/9a76c2e9/Javi,NA,https://www.transfermarkt.com/javi-hernandez/profil/spieler/422466
Javier Hernández,1988,https://fbref.com/en/players/189cee7b/Javier-Hernandez,NA,https://www.transfermarkt.com/chicharito/profil/spieler/50935
Javier Serrano,2003,https://fbref.com/en/players/0a8fd9cb/Javier-Serrano,NA,https://www.transfermarkt.com/javi-serrano/profil/spieler/668177
Javito Lopez,NA,https://fbref.com/en/players/7518f912/Javito-Lopez,NA,https://www.transfermarkt.com/javito/profil/spieler/391045
Jay Rodriguez,1989,https://fbref.com/en/players/4ab53cdb/Jay-Rodriguez,NA,https://www.transfermarkt.com/jay-rodriguez/profil/spieler/53360
Jean-Daniel Akpa-Akpro,1992,https://fbref.com/en/players/fdf4b948/Jean-Daniel-Akpa-Akpro,NA,https://www.transfermarkt.com/jean-daniel-akpa-akpro/profil/spieler/170481
Jens Jønsson,1993,https://fbref.com/en/players/53520a67/Jens-Jonsson,NA,https://www.transfermarkt.com/jens-jonsson/profil/spieler/148355
Jeong Woo-yeong,1999,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong,NA,https://www.transfermarkt.com/woo-yeong-jeong/profil/spieler/297583
Jérémie Porsan-Clémenté,1997,https://fbref.com/en/players/fa27b5a0/Jeremie-Porsan-Clemente,NA,https://www.transfermarkt.com/jeremie-porsan-clemente/profil/spieler/290872
Jerome Onguene,1997,https://fbref.com/en/players/e81f0356/Jerome-Onguene,NA,https://www.transfermarkt.com/jerome-onguene/profil/spieler/272638
Jesper Lindstrøm,2000,https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom,NA,https://www.transfermarkt.com/jesper-lindstrom/profil/spieler/513245
Jessy Bénet,1995,https://fbref.com/en/players/6278e149/Jessy-Benet,NA,https://www.transfermarkt.com/jessy-benet/profil/spieler/332047
Jesuran Rak Sakyi,2002,https://fbref.com/en/players/45685411/Jesuran-Rak-Sakyi,NA,https://www.transfermarkt.com/jesurun-rak-sakyi/profil/spieler/586834
Jesus Vazquez,2003,https://fbref.com/en/players/106c142c/Jesus-Vazquez,NA,https://www.transfermarkt.com/jesus-vazquez/profil/spieler/623024
Ji Dong-won,1991,https://fbref.com/en/players/7d841904/Ji-Dong-won,NA,https://www.transfermarkt.com/dong-won-ji/profil/spieler/164265
Jime,1999,https://fbref.com/en/players/227c27df/Jime,NA,https://www.transfermarkt.com/jorge-jimenez/profil/spieler/784429
Jiří Skalák,1992,https://fbref.com/en/players/beaec218/Jiri-Skalak,NA,https://www.transfermarkt.com/jiri-skalak/profil/spieler/148734
Joakim Mæhle,1997,https://fbref.com/en/players/c459a650/Joakim-Maehle,NA,https://www.transfermarkt.com/joakim-maehle/profil/spieler/369674
Joan Sastre Vanrell,1997,https://fbref.com/en/players/f9acf8bf/Joan-Sastre-Vanrell,NA,https://www.transfermarkt.com/joan-sastre/profil/spieler/350364
João Victor Santos Sá,1994,https://fbref.com/en/players/1a1033a1/Joao-Victor-Santos-Sa,NA,https://www.transfermarkt.com/joao-victor/profil/spieler/381724
Jóhann Berg Guðmundsson,1990,https://fbref.com/en/players/f72293fc/Johann-Berg-Gudmundsson,NA,https://www.transfermarkt.com/johann-berg-gudmundsson/profil/spieler/89231
John Donald,2000,https://fbref.com/en/players/5e95c000/John-Donald,NA,https://www.transfermarkt.com/john-nwankwo/profil/spieler/627290
John Joe,2003,https://fbref.com/en/players/fd01216a/John-Joe,NA,https://www.transfermarkt.com/john-joe-patrick-finn/profil/spieler/841121
Jon Gorenc Stanković,1996,https://fbref.com/en/players/9c74fa25/Jon-Gorenc-Stankovic,NA,https://www.transfermarkt.com/jon-gorenc-stankovic/profil/spieler/245034
Jonathan Cafu,1991,https://fbref.com/en/players/8d043f1d/Jonathan-Cafu,NA,https://www.transfermarkt.com/jonathan-cafu/profil/spieler/347100
Jonathan Ikone,1998,https://fbref.com/en/players/42eaa028/Jonathan-Ikone,NA,https://www.transfermarkt.com/jonathan-ikone/profil/spieler/324690
Jonny Castro,1994,https://fbref.com/en/players/e28868f3/Jonny-Castro,NA,https://www.transfermarkt.com/jonny-otto/profil/spieler/175446
Jordan Nkololo,1992,https://fbref.com/en/players/bf354e77/Jordan-Nkololo,NA,https://www.transfermarkt.com/jordan-nkololo/profil/spieler/228434
Jordan Pefok,1996,https://fbref.com/en/players/b684a484/Jordan-Pefok,NA,https://www.transfermarkt.com/jordan-siebatcheu/profil/spieler/355369
Jorge Orgaz,1996,https://fbref.com/en/players/1f2231a3/Jorge-Orgaz,NA,
José Ángel,1989,https://fbref.com/en/players/3024e383/Jose-Angel,NA,https://www.transfermarkt.com/cote/profil/spieler/87469
José Antonio Martínez Gil,1993,https://fbref.com/en/players/8e049cbd/Jose-Antonio-Martinez-Gil,NA,https://www.transfermarkt.com/jose-antonio-martinez/profil/spieler/311287
José Arnaiz,1995,https://fbref.com/en/players/46e07328/Jose-Arnaiz,NA,https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603
Jose Aurelio Suarez,1995,https://fbref.com/en/players/968afa35/Jose-Aurelio-Suarez,NA,https://www.transfermarkt.com/jose-aurelio-suarez/profil/spieler/223720
José Cabrera,2001,https://fbref.com/en/players/13b618ce/Jose-Cabrera,NA,https://www.transfermarkt.com/lanchi/profil/spieler/631098
José Carlos,1998,https://fbref.com/en/players/766d9c80/Jose-Carlos,NA,https://www.transfermarkt.com/jose-carlos-sanchez/profil/spieler/464896
José Holebas,1984,https://fbref.com/en/players/12aa7661/Jose-Holebas,NA,https://www.transfermarkt.com/jose-cholevas/profil/spieler/41112
José Luis García Vayá,1998,https://fbref.com/en/players/27dc1378/Jose-Luis-Garcia-Vaya,NA,https://www.transfermarkt.com/pepelu/profil/spieler/328480
José Manuel,NA,https://fbref.com/en/players//Jose-Manuel,NA,
José Menargues,2002,https://fbref.com/en/players/f601ba27/Jose-Menargues,NA,https://www.transfermarkt.com/joseda-menargues/profil/spieler/589459
Joseba Zaldúa,1992,https://fbref.com/en/players/5ca20b7a/Joseba-Zaldua,NA,https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135
Josep Antoni Gayá,2000,https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,NA,https://www.transfermarkt.com/josep-gaya/profil/spieler/632495
Josep Martinez,1998,https://fbref.com/en/players/11d8aff0/Josep-Martinez,NA,https://www.transfermarkt.com/josep-martinez/profil/spieler/388516
Josip Drmić,1992,https://fbref.com/en/players/15ea94de/Josip-Drmic,NA,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579
Josip Iličić,1988,https://fbref.com/en/players/68252d6d/Josip-Ilicic,NA,https://www.transfermarkt.com/josip-ilicic/profil/spieler/80351
Josip Stanišić,2000,https://fbref.com/en/players/7ed08d5c/Josip-Stanisic,NA,https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046
Jota,1991,https://fbref.com/en/players/9f351459/Jota,NA,https://www.transfermarkt.com/jota-peleteiro/profil/spieler/176591
Jozabed,1991,https://fbref.com/en/players/9b337c7c/Jozabed,NA,https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924
Jozo Stanić,1999,https://fbref.com/en/players/597ff9d3/Jozo-Stanic,NA,https://www.transfermarkt.com/jozo-stanic/profil/spieler/333450
Juan Brandáriz,1999,https://fbref.com/en/players/2475cf9b/Juan-Brandariz,NA,https://www.transfermarkt.com/chumi/profil/spieler/333361
Juan Carlos,1991,https://fbref.com/en/players/82803509/Juan-Carlos,NA,https://www.transfermarkt.com/juan-carlos-real/profil/spieler/201861
Juan Cruz Armada,1992,https://fbref.com/en/players/a56da3ba/Juan-Cruz-Armada,NA,https://www.transfermarkt.com/juan-cruz/profil/spieler/169497
Juanlu,2003,https://fbref.com/en/players/cc6de655/Juanlu,NA,https://www.transfermarkt.com/juanlu-sanchez/profil/spieler/676042
Juanpi,1994,https://fbref.com/en/players/d79afcfc/Juanpi,NA,https://www.transfermarkt.com/juanpi-anor/profil/spieler/256680
Julen Agirrezabala,2000,https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala,NA,https://www.transfermarkt.com/julen-agirrezabala/profil/spieler/625014
Julian Schieber,1989,https://fbref.com/en/players/37c213cf/Julian-Schieber,NA,https://www.transfermarkt.com/julian-schieber/profil/spieler/58124
Júlio Tavares,1988,https://fbref.com/en/players/d520120b/Julio-Tavares,NA,https://www.transfermarkt.com/julio-tavares/profil/spieler/216426
Justin Hoffmans,1997,https://fbref.com/en/players/77e6262b/Justin-Hoffmans,NA,https://www.transfermarkt.com/justin-hoffmanns/profil/spieler/276567
Justin Smith,2003,https://fbref.com/en/players/a496d4a2/Justin-Smith,NA,https://www.transfermarkt.com/justin-smith/profil/spieler/904712
Kaine Hayden,2002,https://fbref.com/en/players/486b08b3/Kaine-Hayden,NA,https://www.transfermarkt.com/kaine-kesler/profil/spieler/626888
Kaine Kessler,2003,https://fbref.com/en/players/9b066938/Kaine-Kessler,NA,https://www.transfermarkt.com/kaine-kesler/profil/spieler/626888
Kaito Mizuta,2000,https://fbref.com/en/players/157c807c/Kaito-Mizuta,NA,https://www.transfermarkt.com/kaito-mizuta/profil/spieler/677794
Kara Mbodji,1989,https://fbref.com/en/players/8325870c/Kara-Mbodji,NA,https://www.transfermarkt.com/kara-mbodj/profil/spieler/141828
Karlo Butić,1998,https://fbref.com/en/players/165f9fbf/Karlo-Butic,NA,https://www.transfermarkt.com/karlo-butic/profil/spieler/388121
Karolis Uzėla,2000,https://fbref.com/en/players/8dffb269/Karolis-Uzela,NA,https://www.transfermarkt.com/karolis-uzela/profil/spieler/422807
Kasim Nuhu,1995,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu,NA,https://www.transfermarkt.com/kasim-adams/profil/spieler/263801
Kayne Ramsey,2000,https://fbref.com/en/players/dc31b84c/Kayne-Ramsey,NA,https://www.transfermarkt.com/kayne-ramsay/profil/spieler/530879
Kays Ruiz,2002,https://fbref.com/en/players/90a9cc01/Kays-Ruiz,NA,https://www.transfermarkt.com/kays-ruiz-atil/profil/spieler/538045
Keko,1991,https://fbref.com/en/players/1512328c/Keko,NA,https://www.transfermarkt.com/keko-gontan/profil/spieler/66112
Khéphren Thuram-Ulie,2001,https://fbref.com/en/players/7d9397f8/Khephren-Thuram-Ulie,NA,https://www.transfermarkt.com/khephren-thuram/profil/spieler/463618
Ki Sung-yueng,1989,https://fbref.com/en/players/1d8c99b0/Ki-Sung-yueng,NA,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796
Kiernan Dewsbury Hall,1998,https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall,NA,https://www.transfermarkt.com/kiernan-dewsbury-hall/profil/spieler/475188
Kike,1989,https://fbref.com/en/players/e897d8ba/Kike,NA,https://www.transfermarkt.com/kike-garcia/profil/spieler/93936
Kike,1998,https://fbref.com/en/players/b2aa30ce/Kike,NA,https://www.transfermarkt.com/kike-carrasco/profil/spieler/746908
Kike Hermoso,1999,https://fbref.com/en/players/dea912dc/Kike-Hermoso,NA,https://www.transfermarkt.com/kike-hermoso/profil/spieler/531824
Kolbeinn Sigþórsson,1990,https://fbref.com/en/players/adf825b9/Kolbeinn-Sigthorsson,NA,https://www.transfermarkt.com/kolbeinn-sigthorsson/profil/spieler/52246
Koo Ja-cheol,1989,https://fbref.com/en/players/3c05e082/Koo-Ja-cheol,NA,https://www.transfermarkt.com/ja-cheol-koo/profil/spieler/91841
Krzysztof Piątek,1995,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek,NA,https://www.transfermarkt.com/krzysztof-piatek/profil/spieler/327757
Kuki,1998,https://fbref.com/en/players/2b6dc4d7/Kuki,NA,https://www.transfermarkt.com/kuki-zalazar/profil/spieler/311696
Kwon Chang-hoon,1994,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon,NA,https://www.transfermarkt.com/chang-hoon-kwon/profil/spieler/259350
Lacina Traoré,1990,https://fbref.com/en/players/883f251e/Lacina-Traore,NA,https://www.transfermarkt.com/lacina-traore/profil/spieler/69006
Ladislav Krejčí,1992,https://fbref.com/en/players/58027adc/Ladislav-Krejci,NA,https://www.transfermarkt.com/ladislav-krejci/profil/spieler/140206
Lago Junior,1990,https://fbref.com/en/players/360d70f8/Lago-Junior,NA,https://www.transfermarkt.com/lago-junior/profil/spieler/100722
Larra,1997,https://fbref.com/en/players/0d690336/Larra,NA,https://www.transfermarkt.com/gaizka-larrazabal/profil/spieler/439465
Lasse Sørensen,1999,https://fbref.com/en/players/ce9c203e/Lasse-Sorensen,NA,https://www.transfermarkt.com/lasse-sorensen/profil/spieler/357967
Lauti,2001,https://fbref.com/en/players/f934c5c9/Lauti,NA,https://www.transfermarkt.com/lautaro-de-leon/profil/spieler/561745
Lazar Marković,1994,https://fbref.com/en/players/723ba189/Lazar-Markovic,NA,https://www.transfermarkt.com/lazar-markovic/profil/spieler/144303
Lazar Nikolić,1999,https://fbref.com/en/players/f9c8dcf2/Lazar-Nikolic,NA,https://www.transfermarkt.com/lazar-nikolic/profil/spieler/434295
Leandro Barreiro Martins,2000,https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins,NA,https://www.transfermarkt.com/leandro-barreiro/profil/spieler/357233
Lee Chung-yong,1988,https://fbref.com/en/players/49b05a83/Lee-Chung-yong,NA,https://www.transfermarkt.com/chung-yong-lee/profil/spieler/81801
Lee Jae-sung,1992,https://fbref.com/en/players/34b0387f/Lee-Jae-sung,NA,https://www.transfermarkt.com/jae-sung-lee/profil/spieler/314398
Lee Kangin,2001,https://fbref.com/en/players/8455ad90/Lee-Kangin,NA,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149
Lee Seung-woo,1998,https://fbref.com/en/players/0f22b650/Lee-Seung-woo,NA,https://www.transfermarkt.com/seung-woo-lee/profil/spieler/280239
Leif Davis,2000,https://fbref.com/en/players/8574c61f/Leif-Davis,NA,https://www.transfermarkt.com/leif-davis/profil/spieler/596446
Leo Štulac,1994,https://fbref.com/en/players/92948398/Leo-Stulac,NA,https://www.transfermarkt.com/leo-stulac/profil/spieler/171159
Levin Öztunalı,1996,https://fbref.com/en/players/66385c46/Levin-Oztunali,NA,https://www.transfermarkt.com/levin-oztunali/profil/spieler/168543
Lillo,1989,https://fbref.com/en/players/476ca810/Lillo,NA,https://www.transfermarkt.com/lillo-castellano/profil/spieler/62913
Loïc Bade,2000,https://fbref.com/en/players/114bbdee/Loic-Bade,NA,https://www.transfermarkt.com/loic-bade/profil/spieler/730581
Lorenco Šimić,1996,https://fbref.com/en/players/65e4dede/Lorenco-Simic,NA,https://www.transfermarkt.com/lorenco-simic/profil/spieler/226093
Lovre Kalinić,1990,https://fbref.com/en/players/3a74f92b/Lovre-Kalinic,NA,https://www.transfermarkt.com/lovre-kalinic/profil/spieler/46405
Luan Peres Petroni,1994,https://fbref.com/en/players/a5549ec1/Luan-Peres-Petroni,NA,https://www.transfermarkt.com/luan-peres/profil/spieler/347913
Lucas Buadés,1997,https://fbref.com/en/players/f9921b7f/Lucas-Buades,NA,https://www.transfermarkt.com/lucas-buades/profil/spieler/531960
Lucas Cañizars,2002,https://fbref.com/en/players/7e84906e/Lucas-Canizars,NA,https://www.transfermarkt.com/lucas-canizares/profil/spieler/568154
Lucas Douath,2003,https://fbref.com/en/players/3cd7820a/Lucas-Douath,NA,https://www.transfermarkt.com/lucas-gourna-douath/profil/spieler/620313
Luis Alberto García Pacheco,1998,https://fbref.com/en/players/5e9d0e32/Luis-Alberto-Garcia-Pacheco,NA,https://www.transfermarkt.com/lucho-garcia/profil/spieler/469737
Luka Jović,1997,https://fbref.com/en/players/4d8cd038/Luka-Jovic,NA,https://www.transfermarkt.com/luka-jovic/profil/spieler/257462
Luka Marković,2000,https://fbref.com/en/players/c76c6709/Luka-Markovic,NA,https://www.transfermarkt.com/luka-markovic/profil/spieler/466124
