"Player","Born","Url","player_dob","player_url","player_position"
"Aníbal Godoy","1990","https://fbref.com/en/players/2d496ca3/Anibal-Godoy",1990-02-10,"https://www.transfermarkt.com/anibal-godoy/profil/spieler/161671","Defensive Midfield"
"Anthony Fontana","1999","https://fbref.com/en/players/1f34358e/Anthony-Fontana",1999-10-14,"https://www.transfermarkt.com/anthony-fontana/profil/spieler/447216","Attacking Midfield"
"Anthony Jackson-Hamel","1993","https://fbref.com/en/players/c9871e2b/Anthony-Jackson-Hamel",1993-08-03,"https://www.transfermarkt.com/anthony-jackson-hamel/profil/spieler/333093","Centre-Forward"
"Anthony Markanich","1999","https://fbref.com/en/players/565fde4a/Anthony-Markanich",1999-12-26,"https://www.transfermarkt.com/anthony-markanich/profil/spieler/972467","Left-Back"
"Anton Tinnerholm","1991","https://fbref.com/en/players/0fe96099/Anton-Tinnerholm",1991-02-26,"https://www.transfermarkt.com/anton-tinnerholm/profil/spieler/109196","Right-Back"
"Anton Walkes","1997","https://fbref.com/en/players/8a062bba/Anton-Walkes",1997-02-08,"https://www.transfermarkt.com/anton-walkes/profil/spieler/307763","Centre-Back"
"Antonio Delamea Mlinar","1991","https://fbref.com/en/players/31a14bb4/Antonio-Delamea-Mlinar",1991-06-10,"https://www.transfermarkt.com/antonio-delamea-mlinar/profil/spieler/87214","Centre-Back"
"Ariel Lassiter","1994","https://fbref.com/en/players/bd7b916c/Ariel-Lassiter",1994-09-27,"https://www.transfermarkt.com/ariel-lassiter/profil/spieler/329713","Left Winger"
"Arnór Ingvi Traustason","1993","https://fbref.com/en/players/7d036b4a/Arnor-Ingvi-Traustason",1993-04-30,"https://www.transfermarkt.com/arnor-ingvi-traustason/profil/spieler/153237","Left Winger"
"Artur","1996","https://fbref.com/en/players/ea6803c7/Artur",1996-03-11,"https://www.transfermarkt.com/artur/profil/spieler/435488","Defensive Midfield"
"Ashtone Morgan","1991","https://fbref.com/en/players/caece619/Ashtone-Morgan",1991-02-09,"https://www.transfermarkt.com/ashtone-morgan/profil/spieler/164559","Left-Back"
"Augustine Williams","1997","https://fbref.com/en/players/8bb1c744/Augustine-Williams",1997-08-03,"https://www.transfermarkt.com/augustine-williams/profil/spieler/454110","Centre-Forward"
"Aurélien Collin","1986","https://fbref.com/en/players/a4631166/Aurelien-Collin",1986-03-08,"https://www.transfermarkt.com/aurelien-collin/profil/spieler/45155","Centre-Back"
"Avionne Flanagan","1999","https://fbref.com/en/players/f90c1a5e/Avionne-Flanagan",1999-04-06,"https://www.transfermarkt.com/avionne-flanagan/profil/spieler/884641","Left Midfield"
"Axel Sjöberg","1991","https://fbref.com/en/players/d7eb2464/Axel-Sjoberg",1991-03-08,"https://www.transfermarkt.com/axel-sjoberg/profil/spieler/113116","Centre-Back"
