"Player","Born","Url","Squad","Nation","player_dob","player_url","tm_squad","tm_nationality","player_position","comp_name","region","country","season_start_year","squad","player_nationality","player_market_value_euro"
"Breno","2000","https://fbref.com/en/players/083374b7/Breno","Botafogo (RJ)","br BRA",2000-01-01,"https://www.transfermarkt.com/breno/profil/spieler/598545","Boavista FC","Portugal","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Breno","2000","https://fbref.com/en/players/083374b7/Breno","Botafogo (RJ)","br BRA",2000-09-01,"https://www.transfermarkt.com/breno/profil/spieler/697400","Botafogo de Futebol e Regatas","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Breno","2000","https://fbref.com/en/players/5c718115/Breno","Boavista","pt POR",2000-01-01,"https://www.transfermarkt.com/breno/profil/spieler/598545","Boavista FC","Portugal","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Breno","2000","https://fbref.com/en/players/5c718115/Breno","Boavista","pt POR",2000-09-01,"https://www.transfermarkt.com/breno/profil/spieler/697400","Botafogo de Futebol e Regatas","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Bruninho","2000","https://fbref.com/en/players/f7a3e78a/Bruninho","Juventude","br BRA",2000-04-27,"https://www.transfermarkt.com/bruninho/profil/spieler/584083","Esporte Clube Juventude","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Bruninho","2000","https://fbref.com/en/players/f7a3e78a/Bruninho","Juventude","br BRA",2000-06-15,"https://www.transfermarkt.com/bruninho/profil/spieler/862362","Cuiabá Esporte Clube (MT)","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"Cristiano","2001","https://fbref.com/en/players/a594bc5f/Cristiano","Sport Recife","br BRA",2001-08-31,"https://www.transfermarkt.com/cristiano/profil/spieler/729284","Sport Club do Recife","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Cristiano","2001","https://fbref.com/en/players/a594bc5f/Cristiano","Sport Recife","br BRA",2001-02-20,"https://www.transfermarkt.com/cristiano/profil/spieler/902135","Red Bull Bragantino","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Daniel López","2000","https://fbref.com/en/players/ae6c8c81/Daniel-Lopez","Tijuana","mx MEX",2000-03-14,"https://www.transfermarkt.com/daniel-lopez/profil/spieler/540316","Club Tijuana","Mexico","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Daniel López","2000","https://fbref.com/en/players/ae6c8c81/Daniel-Lopez","Tijuana","mx MEX",2000-07-12,"https://www.transfermarkt.com/daniel-lopez/profil/spieler/828255","CD Cruz Azul","Mexico","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Danilo","2001","https://fbref.com/en/players/a816dbfb/Danilo","Palmeiras","br BRA",2001-08-04,"https://www.transfermarkt.com/danilo/profil/spieler/738498","Atlético Clube Goianiense","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Danilo","2001","https://fbref.com/en/players/a816dbfb/Danilo","Palmeiras","br BRA",2001-04-29,"https://www.transfermarkt.com/danilo/profil/spieler/808509","Sociedade Esportiva Palmeiras","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Danilo","2001","https://fbref.com/en/players/d0f80d85/Danilo","Atl Goianiense","",2001-08-04,"https://www.transfermarkt.com/danilo/profil/spieler/738498","Atlético Clube Goianiense","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Danilo","2001","https://fbref.com/en/players/d0f80d85/Danilo","Atl Goianiense","",2001-04-29,"https://www.transfermarkt.com/danilo/profil/spieler/808509","Sociedade Esportiva Palmeiras","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Davi","2002","https://fbref.com/en/players/d3ab5f4f/Davi","Ceará","br BRA",2002-10-10,"https://www.transfermarkt.com/davi/profil/spieler/733337","Ceará Sporting Club","Brazil","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"Davi","2002","https://fbref.com/en/players/d3ab5f4f/Davi","Ceará","br BRA",2002-01-30,"https://www.transfermarkt.com/davi/profil/spieler/994623","Fluminense Football Club","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"David","1995","https://fbref.com/en/players/92f9ace5/David","Internacional","br BRA",1995-06-16,"https://www.transfermarkt.com/david/profil/spieler/371212","Paraná Clube","Brazil","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"David","1995","https://fbref.com/en/players/92f9ace5/David","Internacional","br BRA",1995-10-17,"https://www.transfermarkt.com/david/profil/spieler/373189","Sport Club Internacional","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Douglas","1990","https://fbref.com/en/players/71687133/Douglas","Chapecoense","br BRA",1990-04-04,"https://www.transfermarkt.com/douglas/profil/spieler/101304","Associação Chapecoense de Futebol","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Douglas","1990","https://fbref.com/en/players/71687133/Douglas","Chapecoense","br BRA",1990-08-06,"https://www.transfermarkt.com/douglas/profil/spieler/58426","SL Benfica","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Dudu","1999","https://fbref.com/en/players/5d24ad61/Dudu","Nacional","br BRA",1999-05-20,"https://www.transfermarkt.com/dudu/profil/spieler/530644","Ceará Sporting Club","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Dudu","1999","https://fbref.com/en/players/5d24ad61/Dudu","Nacional","br BRA",1999-08-10,"https://www.transfermarkt.com/dudu/profil/spieler/594561","CD Nacional","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Erick","1997","https://fbref.com/en/players/8a826636/Erick","Atl Paranaense","br BRA",1997-12-10,"https://www.transfermarkt.com/erick/profil/spieler/515638","Ceará Sporting Club","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Erick","1997","https://fbref.com/en/players/8a826636/Erick","Atl Paranaense","br BRA",1997-11-14,"https://www.transfermarkt.com/erick/profil/spieler/633212","Club Athletico Paranaense","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Erick","1997","https://fbref.com/en/players/8edcad0d/Erick","Ceará","br BRA",1997-12-10,"https://www.transfermarkt.com/erick/profil/spieler/515638","Ceará Sporting Club","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Erick","1997","https://fbref.com/en/players/8edcad0d/Erick","Ceará","br BRA",1997-11-14,"https://www.transfermarkt.com/erick/profil/spieler/633212","Club Athletico Paranaense","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Fabrício","2000","https://fbref.com/en/players/2b137c0c/Fabricio","Bragantino","br BRA",2000-10-08,"https://www.transfermarkt.com/fabricio/profil/spieler/642589","Grêmio Foot-Ball Porto Alegrense","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Fabrício","2000","https://fbref.com/en/players/2b137c0c/Fabricio","Bragantino","br BRA",2000-06-15,"https://www.transfermarkt.com/fabricio/profil/spieler/722457","Red Bull Bragantino","Brazil","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"Fabrício","1990","https://fbref.com/en/players/2ddf9f3f/Fabricio","Veracruz","br BRA",1990-03-28,"https://www.transfermarkt.com/fabricio/profil/spieler/173617","Portimonense SC","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Fabrício","1990","https://fbref.com/en/players/2ddf9f3f/Fabricio","Veracruz","br BRA",1990-02-20,"https://www.transfermarkt.com/fabricio/profil/spieler/86917","Tiburones Rojos de Veracruz","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Fabrício","2000","https://fbref.com/en/players/e2290a67/Fabricio","Grêmio","br BRA",2000-10-08,"https://www.transfermarkt.com/fabricio/profil/spieler/642589","Grêmio Foot-Ball Porto Alegrense","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Fabrício","2000","https://fbref.com/en/players/e2290a67/Fabricio","Grêmio","br BRA",2000-06-15,"https://www.transfermarkt.com/fabricio/profil/spieler/722457","Red Bull Bragantino","Brazil","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"Gabriel","1992","https://fbref.com/en/players/e9c0d5d8/Gabriel","Internacional","br BRA",1992-07-10,"https://www.transfermarkt.com/gabriel/profil/spieler/213606","Sport Club Corinthians Paulista","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Gabriel","1992","https://fbref.com/en/players/e9c0d5d8/Gabriel","Internacional","br BRA",1992-09-27,"https://www.transfermarkt.com/gabriel/profil/spieler/79242","Coritiba Foot Ball Club","Brazil","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"Heitor","2000","https://fbref.com/en/players/e0839492/Heitor","Internacional","br BRA",2000-11-05,"https://www.transfermarkt.com/heitor/profil/spieler/670969","Sport Club Internacional","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Heitor","2000","https://fbref.com/en/players/e0839492/Heitor","Internacional","br BRA",2000-04-27,"https://www.transfermarkt.com/heitor/profil/spieler/815672","Grêmio Foot-Ball Porto Alegrense","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Heitor","2000","https://fbref.com/en/players/e31f281f/Heitor","Grêmio","br BRA",2000-11-05,"https://www.transfermarkt.com/heitor/profil/spieler/670969","Sport Club Internacional","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Heitor","2000","https://fbref.com/en/players/e31f281f/Heitor","Grêmio","br BRA",2000-04-27,"https://www.transfermarkt.com/heitor/profil/spieler/815672","Grêmio Foot-Ball Porto Alegrense","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Henrique","1986","https://fbref.com/en/players/429163de/Henrique","Coritiba","br BRA",1986-10-14,"https://www.transfermarkt.com/henrique/profil/spieler/52513","Coritiba Foot Ball Club","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Henrique","1986","https://fbref.com/en/players/429163de/Henrique","Coritiba","br BRA",1986-10-19,"https://www.transfermarkt.com/henrique/profil/spieler/86645","Boavista FC","Portugal","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"James Brown","1998","https://fbref.com/en/players/96c67a33/James-Brown","Millwall","mt MLT",1998-06-04,"https://www.transfermarkt.com/james-brown/profil/spieler/437573","Blackburn Rovers","Ireland","Right-Back",NA,NA,NA,NA,NA,NA,NA
"James Brown","1998","https://fbref.com/en/players/96c67a33/James-Brown","Millwall","mt MLT",1998-01-12,"https://www.transfermarkt.com/james-brown/profil/spieler/467540","Millwall FC","Malta","Right-Back",NA,NA,NA,NA,NA,NA,NA
"James Brown","1998","https://fbref.com/en/players/e53336c4/James-Brown","Blackburn","ie IRL",1998-06-04,"https://www.transfermarkt.com/james-brown/profil/spieler/437573","Blackburn Rovers","Ireland","Right-Back",NA,NA,NA,NA,NA,NA,NA
"James Brown","1998","https://fbref.com/en/players/e53336c4/James-Brown","Blackburn","ie IRL",1998-01-12,"https://www.transfermarkt.com/james-brown/profil/spieler/467540","Millwall FC","Malta","Right-Back",NA,NA,NA,NA,NA,NA,NA
"João Neto","2003","https://fbref.com/en/players/57130d7b/Joao-Neto","Fluminense","br BRA",2003-05-21,"https://www.transfermarkt.com/joao-neto/profil/spieler/564919","FC Famalicão","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"João Neto","2003","https://fbref.com/en/players/57130d7b/Joao-Neto","Fluminense","br BRA",2003-07-10,"https://www.transfermarkt.com/joao-neto/profil/spieler/875339","Fluminense Football Club","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"João Neto","2003","https://fbref.com/en/players/9737f758/Joao-Neto","Famalicão","br BRA",2003-05-21,"https://www.transfermarkt.com/joao-neto/profil/spieler/564919","FC Famalicão","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"João Neto","2003","https://fbref.com/en/players/9737f758/Joao-Neto","Famalicão","br BRA",2003-07-10,"https://www.transfermarkt.com/joao-neto/profil/spieler/875339","Fluminense Football Club","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"João Pedro","1996","https://fbref.com/en/players/31d1ed52/Joao-Pedro","Corinthians","br BRA",1996-11-13,"https://www.transfermarkt.com/joao-pedro/profil/spieler/298410","FC Paços de Ferreira","Portugal","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"João Pedro","1996","https://fbref.com/en/players/31d1ed52/Joao-Pedro","Corinthians","br BRA",1996-11-15,"https://www.transfermarkt.com/joao-pedro/profil/spieler/342024","Sport Club Corinthians Paulista","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"João Pedro","1996","https://fbref.com/en/players/31d1ed52/Joao-Pedro","Corinthians","br BRA",1996-03-28,"https://www.transfermarkt.com/joao-pedro/profil/spieler/476361","Red Bull Bragantino","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"João Victor","2002","https://fbref.com/en/players/ce60681a/Joao-Victor","Atl Paranaense","br BRA",2002-04-06,"https://www.transfermarkt.com/joao-victor/profil/spieler/820800","Club Athletico Paranaense","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"João Victor","2002","https://fbref.com/en/players/ce60681a/Joao-Victor","Atl Paranaense","br BRA",2002-04-28,"https://www.transfermarkt.com/joao-victor/profil/spieler/939252","Botafogo de Futebol e Regatas","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Joel Pereira","1996","https://fbref.com/en/players/273cdcb1/Joel-Pereira","Gil Vicente FC","pt POR",1996-06-28,"https://www.transfermarkt.com/joel-pereira/profil/spieler/192611","RKC Waalwijk","Portugal","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"Joel Pereira","1996","https://fbref.com/en/players/273cdcb1/Joel-Pereira","Gil Vicente FC","pt POR",1996-09-28,"https://www.transfermarkt.com/joel-pereira/profil/spieler/225165","Gil Vicente FC","Portugal","Right-Back",NA,NA,NA,NA,NA,NA,NA
"José Chávez","1997","https://fbref.com/en/players/2ca40180/Jose-Chavez","Veracruz","mx MEX",1997-02-18,"https://www.transfermarkt.com/jose-chavez/profil/spieler/415961","Tiburones Rojos de Veracruz","Mexico","Attack",NA,NA,NA,NA,NA,NA,NA
"José Chávez","1997","https://fbref.com/en/players/2ca40180/Jose-Chavez","Veracruz","mx MEX",1997-03-08,"https://www.transfermarkt.com/jose-chavez/profil/spieler/554268","Club Atlético Morelia","Mexico","Attack",NA,NA,NA,NA,NA,NA,NA
"Juninho","2001","https://fbref.com/en/players/5d2961ce/Juninho","Vasco da Gama","br BRA",2001-01-23,"https://www.transfermarkt.com/juninho/profil/spieler/740271","Club de Regatas Vasco da Gama","Brazil","Central Midfield",NA,NA,NA,NA,NA,NA,NA
"Juninho","2001","https://fbref.com/en/players/5d2961ce/Juninho","Vasco da Gama","br BRA",2001-04-02,"https://www.transfermarkt.com/juninho/profil/spieler/862555","Atlético Clube Goianiense","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Juninho","2001","https://fbref.com/en/players/5d2961ce/Juninho","Vasco da Gama","br BRA",2001-08-14,"https://www.transfermarkt.com/juninho/profil/spieler/878742","Botafogo de Futebol e Regatas","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Juninho","1995","https://fbref.com/en/players/72c01cfb/Juninho","Bahia","br BRA",1995-02-01,"https://www.transfermarkt.com/juninho/profil/spieler/383638","Esporte Clube Bahia","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Juninho","1995","https://fbref.com/en/players/72c01cfb/Juninho","Bahia","br BRA",1995-07-29,"https://www.transfermarkt.com/juninho/profil/spieler/554947","Paraná Clube","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Lucas Rodríguez","1997","https://fbref.com/en/players/815f4240/Lucas-Rodriguez","Tijuana","ar ARG",1997-04-27,"https://www.transfermarkt.com/lucas-rodriguez/profil/spieler/380996","Club Tijuana","Argentina","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Lucas Rodríguez","1997","https://fbref.com/en/players/815f4240/Lucas-Rodriguez","Tijuana","ar ARG",1997-02-25,"https://www.transfermarkt.com/lucas-rodriguez/profil/spieler/671950","Atlas Guadalajara","Uruguay","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Lucas Rodríguez","1997","https://fbref.com/en/players/bff5525c/Lucas-Rodriguez","Atlas","uy URU",1997-04-27,"https://www.transfermarkt.com/lucas-rodriguez/profil/spieler/380996","Club Tijuana","Argentina","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Lucas Rodríguez","1997","https://fbref.com/en/players/bff5525c/Lucas-Rodriguez","Atlas","uy URU",1997-02-25,"https://www.transfermarkt.com/lucas-rodriguez/profil/spieler/671950","Atlas Guadalajara","Uruguay","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Luiz Henrique","1999","https://fbref.com/en/players/137f30c0/Luiz-Henrique","Fortaleza","br BRA",1999-05-03,"https://www.transfermarkt.com/luiz-henrique/profil/spieler/631275","Santos FC","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Luiz Henrique","1999","https://fbref.com/en/players/137f30c0/Luiz-Henrique","Fortaleza","br BRA",1999-03-18,"https://www.transfermarkt.com/luiz-henrique/profil/spieler/689521","Fortaleza Esporte Clube","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Luiz Henrique","1999","https://fbref.com/en/players/d61653a7/Luiz-Henrique","Santos","br BRA",1999-05-03,"https://www.transfermarkt.com/luiz-henrique/profil/spieler/631275","Santos FC","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Luiz Henrique","1999","https://fbref.com/en/players/d61653a7/Luiz-Henrique","Santos","br BRA",1999-03-18,"https://www.transfermarkt.com/luiz-henrique/profil/spieler/689521","Fortaleza Esporte Clube","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Marcinho","1995","https://fbref.com/en/players/5465c7f9/Marcinho","Avaí","br BRA",1995-06-08,"https://www.transfermarkt.com/marcinho/profil/spieler/514500","Avaí Futebol Clube (SC)","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Marcinho","1995","https://fbref.com/en/players/5465c7f9/Marcinho","Avaí","br BRA",1995-05-16,"https://www.transfermarkt.com/marcinho/profil/spieler/520081","Fortaleza Esporte Clube","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Marcinho","1995","https://fbref.com/en/players/a3d52b5d/Marcinho","Fortaleza","br BRA",1995-06-08,"https://www.transfermarkt.com/marcinho/profil/spieler/514500","Avaí Futebol Clube (SC)","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Marcinho","1995","https://fbref.com/en/players/a3d52b5d/Marcinho","Fortaleza","br BRA",1995-05-16,"https://www.transfermarkt.com/marcinho/profil/spieler/520081","Fortaleza Esporte Clube","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Marco Antônio","2000","https://fbref.com/en/players/6c94b9c2/Marco-Antonio","Goiás","br BRA",2000-07-15,"https://www.transfermarkt.com/marco-antonio/profil/spieler/371997","Goiás Esporte Clube","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Marco Antônio","2000","https://fbref.com/en/players/6c94b9c2/Marco-Antonio","Goiás","br BRA",2000-07-09,"https://www.transfermarkt.com/marco-antonio/profil/spieler/894776","Ceará Sporting Club","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Marlon","1997","https://fbref.com/en/players/63969d01/Marlon","Fluminense","br BRA",1997-05-20,"https://www.transfermarkt.com/marlon/profil/spieler/406675","Fluminense Football Club","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Marlon","1997","https://fbref.com/en/players/63969d01/Marlon","Fluminense","br BRA",1997-09-15,"https://www.transfermarkt.com/marlon/profil/spieler/635807","Sport Club do Recife","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Nathan","2001","https://fbref.com/en/players/9fb6420e/Nathan","Santos","br BRA",2001-09-05,"https://www.transfermarkt.com/nathan/profil/spieler/740273","Boavista FC","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Nathan","2001","https://fbref.com/en/players/9fb6420e/Nathan","Santos","br BRA",2001-03-20,"https://www.transfermarkt.com/nathan/profil/spieler/880248","Goiás Esporte Clube","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Nathan","2001","https://fbref.com/en/players/eb61284b/Nathan","Goiás","br BRA",2001-09-05,"https://www.transfermarkt.com/nathan/profil/spieler/740273","Boavista FC","Brazil","Right-Back",NA,NA,NA,NA,NA,NA,NA
"Nathan","2001","https://fbref.com/en/players/eb61284b/Nathan","Goiás","br BRA",2001-03-20,"https://www.transfermarkt.com/nathan/profil/spieler/880248","Goiás Esporte Clube","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Pablo","1992","https://fbref.com/en/players/1ad394c5/Pablo","Atl Paranaense","br BRA",1992-06-23,"https://www.transfermarkt.com/pablo/profil/spieler/148765","Club Athletico Paranaense","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Pablo","1992","https://fbref.com/en/players/1ad394c5/Pablo","Atl Paranaense","br BRA",1992-12-18,"https://www.transfermarkt.com/pablo/profil/spieler/170366","CD Santa Clara","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Paulo Henrique","1996","https://fbref.com/en/players/25a0cb08/Paulo-Henrique","Juventude","br BRA",1996-10-23,"https://www.transfermarkt.com/paulo-henrique/profil/spieler/292365","CD Santa Clara","Portugal","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Paulo Henrique","1996","https://fbref.com/en/players/25a0cb08/Paulo-Henrique","Juventude","br BRA",1996-07-25,"https://www.transfermarkt.com/paulo-henrique/profil/spieler/412594","Esporte Clube Juventude","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Pedrinho","2002","https://fbref.com/en/players/15692fb2/Pedrinho","São Paulo","br BRA",2002-02-18,"https://www.transfermarkt.com/pedrinho/profil/spieler/729263","São Paulo Futebol Clube","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Pedrinho","2002","https://fbref.com/en/players/15692fb2/Pedrinho","São Paulo","br BRA",2002-07-11,"https://www.transfermarkt.com/pedrinho/profil/spieler/858712","Club Athletico Paranaense","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Pedrinho","2002","https://fbref.com/en/players/64aadf6b/Pedrinho","Atl Paranaense","br BRA",2002-02-18,"https://www.transfermarkt.com/pedrinho/profil/spieler/729263","São Paulo Futebol Clube","Brazil","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Pedrinho","2002","https://fbref.com/en/players/64aadf6b/Pedrinho","Atl Paranaense","br BRA",2002-07-11,"https://www.transfermarkt.com/pedrinho/profil/spieler/858712","Club Athletico Paranaense","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Rafael Santos","1998","https://fbref.com/en/players/b1d9070d/Rafael-Santos","Flamengo","br BRA",1998-02-02,"https://www.transfermarkt.com/rafael-santos/profil/spieler/603137","Clube de Regatas do Flamengo","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Rafael Santos","1998","https://fbref.com/en/players/b1d9070d/Rafael-Santos","Flamengo","br BRA",1998-02-05,"https://www.transfermarkt.com/rafael-santos/profil/spieler/625617","Coritiba Foot Ball Club","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Rafael Santos","1998","https://fbref.com/en/players/c72a6057/Rafael-Santos","Coritiba","br BRA",1998-02-02,"https://www.transfermarkt.com/rafael-santos/profil/spieler/603137","Clube de Regatas do Flamengo","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
"Rafael Santos","1998","https://fbref.com/en/players/c72a6057/Rafael-Santos","Coritiba","br BRA",1998-02-05,"https://www.transfermarkt.com/rafael-santos/profil/spieler/625617","Coritiba Foot Ball Club","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Rafinha","1992","https://fbref.com/en/players/0a303102/Rafinha","Goiás","br BRA",1992-06-21,"https://www.transfermarkt.com/rafinha/profil/spieler/170385","Goiás Esporte Clube","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Rafinha","1992","https://fbref.com/en/players/0a303102/Rafinha","Goiás","br BRA",1992-04-30,"https://www.transfermarkt.com/rafinha/profil/spieler/205022","Vitória Setúbal FC","Portugal","Attacking Midfield",NA,NA,NA,NA,NA,NA,NA
"Robinho","1995","https://fbref.com/en/players/421240e2/Robinho","CSA","br BRA",1995-01-19,"https://www.transfermarkt.com/robinho/profil/spieler/347184","Ceará Sporting Club","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Robinho","1995","https://fbref.com/en/players/421240e2/Robinho","CSA","br BRA",1995-07-21,"https://www.transfermarkt.com/robinho/profil/spieler/513882","Centro Sportivo Alagoano (AL)","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Romário","1992","https://fbref.com/en/players/54ad9ec9/Romario","Ceará","br BRA",1992-10-27,"https://www.transfermarkt.com/romario/profil/spieler/211999","Ceará Sporting Club","Brazil","Centre-Forward",NA,NA,NA,NA,NA,NA,NA
"Romário","1992","https://fbref.com/en/players/54ad9ec9/Romario","Ceará","br BRA",1992-03-13,"https://www.transfermarkt.com/romario/profil/spieler/241354","Santos FC","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Ronald","1997","https://fbref.com/en/players/cc119c66/Ronald","Fortaleza","br BRA",1997-02-05,"https://www.transfermarkt.com/ronald/profil/spieler/612706","Botafogo de Futebol e Regatas","Brazil","Right Winger",NA,NA,NA,NA,NA,NA,NA
"Ronald","1997","https://fbref.com/en/players/cc119c66/Ronald","Fortaleza","br BRA",1997-06-18,"https://www.transfermarkt.com/ronald/profil/spieler/688684","Fortaleza Esporte Clube","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Ronaldo","1996","https://fbref.com/en/players/711c08dc/Ronaldo","Atl Goianiense","br BRA",1996-08-22,"https://www.transfermarkt.com/ronaldo/profil/spieler/387925","Atlético Clube Goianiense","Brazil","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"Ronaldo","1996","https://fbref.com/en/players/711c08dc/Ronaldo","Atl Goianiense","br BRA",1996-10-23,"https://www.transfermarkt.com/ronaldo/profil/spieler/405768","Esporte Clube Bahia","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Ronaldo","1996","https://fbref.com/en/players/8a3b002a/Ronaldo","Bahia","br BRA",1996-08-22,"https://www.transfermarkt.com/ronaldo/profil/spieler/387925","Atlético Clube Goianiense","Brazil","Goalkeeper",NA,NA,NA,NA,NA,NA,NA
"Ronaldo","1996","https://fbref.com/en/players/8a3b002a/Ronaldo","Bahia","br BRA",1996-10-23,"https://www.transfermarkt.com/ronaldo/profil/spieler/405768","Esporte Clube Bahia","Brazil","Defensive Midfield",NA,NA,NA,NA,NA,NA,NA
"Vinícius","1993","https://fbref.com/en/players/b6bd2b80/Vinicius","Goiás","br BRA",1993-08-03,"https://www.transfermarkt.com/vinicius/profil/spieler/146020","Goiás Esporte Clube","Brazil","Left Winger",NA,NA,NA,NA,NA,NA,NA
"Vinícius","1993","https://fbref.com/en/players/b6bd2b80/Vinicius","Goiás","br BRA",1993-03-07,"https://www.transfermarkt.com/vinicius/profil/spieler/277361","Associação Chapecoense de Futebol","Brazil","Left-Back",NA,NA,NA,NA,NA,NA,NA
"Vitão","2000","https://fbref.com/en/players/d4f034db/Vitao","Internacional","br BRA",2000-02-02,"https://www.transfermarkt.com/vitao/profil/spieler/428783","Sport Club Internacional","Brazil","Centre-Back",NA,NA,NA,NA,NA,NA,NA
