Player,Born,Url,player_url
Erdem Şen,1989,https://fbref.com/en/players/91c76ce6/Erdem-Sen,https://www.transfermarkt.com/erdem-sen/profil/spieler/86536
Erhun Oztumer,1991,https://fbref.com/en/players/327092e2/Erhun-Oztumer,https://www.transfermarkt.com/erhun-oztumer/profil/spieler/326843
Erik Lima,1994,https://fbref.com/en/players/d038510e/Erik-Lima,https://www.transfermarkt.com/erik/profil/spieler/262016
Ernandes Dias Luz,1987,https://fbref.com/en/players/c286d595/Ernandes-Dias-Luz,https://www.transfermarkt.com/ernandes/profil/spieler/108611
Estevão,2002,https://fbref.com/en/players/149f4681/Estevao,https://www.transfermarkt.com/estevao/profil/spieler/982552
Ettson Ayon,2001,https://fbref.com/en/players/5329413c/Ettson-Ayon,https://www.transfermarkt.com/ettson-ayon/profil/spieler/945935
Evandro Goebel,1986,https://fbref.com/en/players/67dbadfc/Evandro-Goebel,https://www.transfermarkt.com/evandro/profil/spieler/53359
Everaldo Stum,1991,https://fbref.com/en/players/0ac3d7d8/Everaldo-Stum,https://www.transfermarkt.com/everaldo/profil/spieler/205041
Everson,1997,https://fbref.com/en/players/d7d6c525/Everson,https://www.transfermarkt.com/everson/profil/spieler/468253
Éverson,1990,https://fbref.com/en/players/a59c090b/Everson,https://www.transfermarkt.com/everson/profil/spieler/106032
Everton Nascimento de Mendonça,1993,https://fbref.com/en/players/141d33c4/Everton-Nascimento-de-Mendonca,https://www.transfermarkt.com/everton/profil/spieler/430121
Everton Soares,1996,https://fbref.com/en/players/b1cbc666/Everton-Soares,https://www.transfermarkt.com/everton/profil/spieler/321239
Ewerton,2000,https://fbref.com/en/players/c41aca39/Ewerton,https://www.transfermarkt.com/ewerthon/profil/spieler/676034
Fabiano,2000,https://fbref.com/en/players/f5e7fdf9/Fabiano,https://www.transfermarkt.com/fabiano-silva/profil/spieler/657387
Fabiano Leismann,1991,https://fbref.com/en/players/d8b87439/Fabiano-Leismann,https://www.transfermarkt.com/fabiano/profil/spieler/271335
Fabijan Buntić,1997,https://fbref.com/en/players/f566b29e/Fabijan-Buntic,https://www.transfermarkt.com/fabijan-buntic/profil/spieler/248349
Fábio,1997,https://fbref.com/en/players/30f90535/Fabio,https://www.transfermarkt.com/fabio-gomes/profil/spieler/548298
Fábio Gonçalves,1986,https://fbref.com/en/players/5bdc9542/Fabio-Goncalves,https://www.transfermarkt.com/fabinho/profil/spieler/210548
Fábio Szymonek,1990,https://fbref.com/en/players/041515c5/Fabio-Szymonek,https://www.transfermarkt.com/fabio/profil/spieler/95261
Fabrício,1997,https://fbref.com/en/players/0211a29e/Fabricio,https://www.transfermarkt.com/fabricio-daniel/profil/spieler/787269
Fabrício Biato,2001,https://fbref.com/en/players/5793b526/Fabricio-Biato,https://www.transfermarkt.com/fabricio/profil/spieler/816133
Fabrício dos Santos Messias,1990,https://fbref.com/en/players/9e9f2dac/Fabricio-dos-Santos-Messias,https://www.transfermarkt.com/fabricio/profil/spieler/173617
Facundo Barcelo,1993,https://fbref.com/en/players/b0171781/Facundo-Barcelo,https://www.transfermarkt.com/facundo-barcelo/profil/spieler/259911
Faissal Zangre,1997,https://fbref.com/en/players/c9f18770/Faissal-Zangre,https://www.transfermarkt.com/faissal-zangre/profil/spieler/640492
Famara Diedhiou,1992,https://fbref.com/en/players/e447352c/Famara-Diedhiou,https://www.transfermarkt.com/famara-diedhiou/profil/spieler/237125
Felipe Alves Raymundo,1988,https://fbref.com/en/players/7fbe8689/Felipe-Alves-Raymundo,https://www.transfermarkt.com/felipe-alves/profil/spieler/189682
Felipe Mateus,2000,https://fbref.com/en/players/a4d5d0b2/Felipe-Mateus,https://www.transfermarkt.com/felipe-scheibig/profil/spieler/896667
Felipe Rocha,2002,https://fbref.com/en/players/a961e1c4/Felipe-Rocha,https://www.transfermarkt.com/felipinho/profil/spieler/1076794
Felipe Silva Lipe,2002,https://fbref.com/en/players/6b2bfcda/Felipe-Silva-Lipe,https://www.transfermarkt.com/felipe-silva/profil/spieler/908236
Fernando,1997,https://fbref.com/en/players/279277ed/Fernando,https://www.transfermarkt.com/fernando-caixeta/profil/spieler/597588
Fernando Camilo Farias,1986,https://fbref.com/en/players/48c1930e/Fernando-Camilo-Farias,https://www.transfermarkt.com/camilo/profil/spieler/74286
Fernando González,2001,https://fbref.com/en/players/3a23190a/Fernando-Gonzalez,https://www.transfermarkt.com/fernando-gonzalez/profil/spieler/1067605
Fernando Navarro Morán,1989,https://fbref.com/en/players/1e368495/Fernando-Navarro-Moran,https://www.transfermarkt.com/fernando-navarro/profil/spieler/71468
Fernando Pacheco Rivas,1999,https://fbref.com/en/players/734a0997/Fernando-Pacheco-Rivas,https://www.transfermarkt.com/fernando-pacheco/profil/spieler/451338
Festus Arthur,2001,https://fbref.com/en/players/8200275b/Festus-Arthur,https://www.transfermarkt.com/festus-arthur/profil/spieler/694830
Filipe Couto,1994,https://fbref.com/en/players/a289c752/Filipe-Couto,https://www.transfermarkt.com/filipe-cardoso/profil/spieler/352764
Fredrik Hammer,2001,https://fbref.com/en/players/78eac916/Fredrik-Hammer,https://www.transfermarkt.com/fredrik-hammar/profil/spieler/504245
Fredrik Midtsjø,1993,https://fbref.com/en/players/7b57c56a/Fredrik-Midtsjo,https://www.transfermarkt.com/fredrik-midtsjo/profil/spieler/136180
Gabriel Chapecó,2000,https://fbref.com/en/players/a24714b4/Gabriel-Chapeco,https://www.transfermarkt.com/gabriel-grando/profil/spieler/878037
Gabriel López,2003,https://fbref.com/en/players/19bc33ae/Gabriel-Lopez,https://www.transfermarkt.com/gabriel-lopez/profil/spieler/1029149
Gabriel Neris,2001,https://fbref.com/en/players/54fe5551/Gabriel-Neris,https://www.transfermarkt.com/gabriel-tota/profil/spieler/940145
Gabriel Vieira,2002,https://fbref.com/en/players/63904ba9/Gabriel-Vieira,https://www.transfermarkt.com/gabriel-silva/profil/spieler/627224
Gelson,1996,https://fbref.com/en/players/c69656cd/Gelson,https://www.transfermarkt.com/gelson-dala/profil/spieler/407907
Gerardo Flores Zúñiga,1986,https://fbref.com/en/players/7e9c78b9/Gerardo-Flores-Zuniga,https://www.transfermarkt.com/gerardo-flores/profil/spieler/53584
Gerardo Magaña,2002,https://fbref.com/en/players/01d09351/Gerardo-Magana,https://www.transfermarkt.com/gerardo-magana/profil/spieler/718081
Gerson Vázquez,2001,https://fbref.com/en/players/191aa29a/Gerson-Vazquez,https://www.transfermarkt.com/gerson-ogara/profil/spieler/668534
Getterson,1991,https://fbref.com/en/players/7c976f7a/Getterson,https://www.transfermarkt.com/getterson-alves/profil/spieler/446043
Getúlio,1997,https://fbref.com/en/players/e3745007/Getulio,https://www.transfermarkt.com/getulio/profil/spieler/592345
Giovanni Palmieri,1989,https://fbref.com/en/players/296e5c63/Giovanni-Palmieri,https://www.transfermarkt.com/giovanni/profil/spieler/270650
Giovanni Piccolomo,1994,https://fbref.com/en/players/b66570a5/Giovanni-Piccolomo,https://www.transfermarkt.com/giovanni/profil/spieler/202919
Giuliano de Paula,1990,https://fbref.com/en/players/ab1b205d/Giuliano-de-Paula,https://www.transfermarkt.com/giuliano/profil/spieler/54375
Giva,1999,https://fbref.com/en/players/9e39b7d8/Giva,https://www.transfermarkt.com/giva-santos/profil/spieler/674487
Gonçalo,2001,https://fbref.com/en/players/09518c9a/Goncalo,https://www.transfermarkt.com/goncalo-oliveira/profil/spieler/481617
Görkem Sağlam,1998,https://fbref.com/en/players/651d9f0a/Gorkem-Saglam,https://www.transfermarkt.com/gorkem-saglam/profil/spieler/251345
Guilherme Carvalho,1999,https://fbref.com/en/players/a32d25d3/Guilherme-Carvalho,https://www.transfermarkt.com/guilherme-castilho/profil/spieler/726005
Guilherme Eulalio,1997,https://fbref.com/en/players/8682349a/Guilherme-Eulalio,https://www.transfermarkt.com/guilherme-eulalio/profil/spieler/599526
Guillermo Martínez Ayala,1995,https://fbref.com/en/players/59146354/Guillermo-Martinez-Ayala,https://www.transfermarkt.com/guillermo-martinez/profil/spieler/347932
Guito,2003,https://fbref.com/en/players/863cf282/Guito,https://www.transfermarkt.com/guito-madureira/profil/spieler/924883
Gustavo,1984,https://fbref.com/en/players/c40a85f3/Gustavo,https://www.transfermarkt.com/gustavo/profil/spieler/69824
Gustavo Cuellar,1992,https://fbref.com/en/players/cdd22fcf/Gustavo-Cuellar,https://www.transfermarkt.com/gustavo-cuellar/profil/spieler/119333
Gustavo sá,2004,https://fbref.com/en/players/29d68ea8/Gustavo-sa,https://www.transfermarkt.com/gustavo-sa/profil/spieler/982575
Gustavo Velásquez,1991,https://fbref.com/en/players/b99b4cf5/Gustavo-Velasquez,https://www.transfermarkt.com/gustavo-velazquez/profil/spieler/389399
Gyan de Regt,2002,https://fbref.com/en/players/bae360fd/Gyan-de-Regt,https://www.transfermarkt.com/gyan-de-regt/profil/spieler/747243
Habib sylla,1999,https://fbref.com/en/players/0a17a7af/Habib-sylla,https://www.transfermarkt.com/habib-sylla/profil/spieler/567587
Hamish Douglas,,https://fbref.com/en/players/0dc238bb/Hamish-Douglas,https://www.transfermarkt.com/hamish-douglas/profil/spieler/967295
Haris Seferović,1992,https://fbref.com/en/players/a45eac1f/Haris-Seferovic,https://www.transfermarkt.com/haris-seferovic/profil/spieler/109256
Haris Vučkić,1992,https://fbref.com/en/players/a8f4dfb9/Haris-Vuckic,https://www.transfermarkt.com/haris-vuckic/profil/spieler/76560
Héctor,1995,https://fbref.com/en/players/6294bc9d/Hector,https://www.transfermarkt.com/hector-hernandez/profil/spieler/273738
Henk Veerman,1993,https://fbref.com/en/players/e1a1b481/Henk-Veerman,https://www.transfermarkt.com/henk-veerman/profil/spieler/271743
Henrique Ribeiro,2002,https://fbref.com/en/players/5524044b/Henrique-Ribeiro,https://www.transfermarkt.com/henrique-pires/profil/spieler/817492
Higor,1994,https://fbref.com/en/players/fb8b684d/Higor,https://www.transfermarkt.com/higor-meritao/profil/spieler/646432
Hudson,1988,https://fbref.com/en/players/f81b80fb/Hudson,https://www.transfermarkt.com/hudson/profil/spieler/54257
Hugo González Durán,1990,https://fbref.com/en/players/24c6fb79/Hugo-Gonzalez-Duran,https://www.transfermarkt.com/hugo-gonzalez/profil/spieler/129031
Hugues Zagbayou,1990,https://fbref.com/en/players/769808b7/Hugues-Zagbayou,https://www.transfermarkt.com/evrard-zag/profil/spieler/106014
Ian Gonzalez Nieto,1993,https://fbref.com/en/players/040e5ca4/Ian-Gonzalez-Nieto,https://www.transfermarkt.com/ian-gonzalez/profil/spieler/253892
Ibrahim Drešević,1997,https://fbref.com/en/players/811ca2d3/Ibrahim-Dresevic,https://www.transfermarkt.com/ibrahim-dresevic/profil/spieler/321135
Ibrahima Camará,1999,https://fbref.com/en/players/922f894e/Ibrahima-Camara,https://www.transfermarkt.com/ibrahima/profil/spieler/595012
Igor,1992,https://fbref.com/en/players/57c27b61/Igor,https://www.transfermarkt.com/igor-fernandes/profil/spieler/250841
Igor,1989,https://fbref.com/en/players/b771fba3/Igor,https://www.transfermarkt.com/igor/profil/spieler/122399
Igor,2003,https://fbref.com/en/players/fb19d550/Igor,https://www.transfermarkt.com/igor-jesus/profil/spieler/978037
Igor Cássio,1998,https://fbref.com/en/players/f35b3447/Igor-Cassio,https://www.transfermarkt.com/igor-cassio/profil/spieler/524439
Igor Goularte,1996,https://fbref.com/en/players/ae014671/Igor-Goularte,https://www.transfermarkt.com/iguinho/profil/spieler/638586
Igor Vekič,1998,https://fbref.com/en/players/fcc5a185/Igor-Vekic,https://www.transfermarkt.com/igor-vekic/profil/spieler/341535
Ilija Vukotić,1999,https://fbref.com/en/players/8ff37fd4/Ilija-Vukotic,https://www.transfermarkt.com/ilija-vukotic/profil/spieler/344474
Illian Hernandez,2000,https://fbref.com/en/players/2307f286/Illian-Hernandez,https://www.transfermarkt.com/illian-hernandez/profil/spieler/704867
Iman Griffith,2001,https://fbref.com/en/players/b27beec7/Iman-Griffith,https://www.transfermarkt.com/iman-griffith/profil/spieler/515396
Isaác Muniz,2002,https://fbref.com/en/players/6d5f8ef3/Isaac-Muniz,https://www.transfermarkt.com/isaac-muniz/profil/spieler/804283
Ivan Dolček,2000,https://fbref.com/en/players/fc30b347/Ivan-Dolcek,https://www.transfermarkt.com/ivan-dolcek/profil/spieler/554565
Ivan Jaime Pajuelo,2000,https://fbref.com/en/players/90ba7fa6/Ivan-Jaime-Pajuelo,https://www.transfermarkt.com/ivan-jaime/profil/spieler/610335
Iván Morales Bravo,1999,https://fbref.com/en/players/3468cf5d/Ivan-Morales-Bravo,https://www.transfermarkt.com/ivan-morales/profil/spieler/461608
Iván Santillán,1990,https://fbref.com/en/players/046f3c1b/Ivan-Santillan,https://www.transfermarkt.com/ivan-santillan/profil/spieler/103817
Jack Diamond,2000,https://fbref.com/en/players/dfe4f773/Jack-Diamond,https://www.transfermarkt.com/jack-diamond/profil/spieler/484385
Jack Rudoni,2000,https://fbref.com/en/players/4d395e2b/Jack-Rudoni,https://www.transfermarkt.com/jack-rudoni/profil/spieler/662476
Jackson de Souza,1990,https://fbref.com/en/players/e82deb13/Jackson-de-Souza,https://www.transfermarkt.com/jackson/profil/spieler/193135
Jacob Gratton,2003,https://fbref.com/en/players/1e1491f1/Jacob-Gratton,https://www.transfermarkt.com/jacob-gratton/profil/spieler/731867
Jacob Slater,2004,https://fbref.com/en/players/a4a51de9/Jacob-Slater,https://www.transfermarkt.com/jacob-slater/profil/spieler/854930
Jadson,1993,https://fbref.com/en/players/05748af4/Jadson,https://www.transfermarkt.com/jadson/profil/spieler/205179
Jael Ferreira,1988,https://fbref.com/en/players/293db875/Jael-Ferreira,https://www.transfermarkt.com/jael/profil/spieler/80815
Jailson Siqueira,1995,https://fbref.com/en/players/b4819112/Jailson-Siqueira,https://www.transfermarkt.com/jailson/profil/spieler/366948
Jaime Gómez Valencia,1993,https://fbref.com/en/players/b083864c/Jaime-Gomez-Valencia,https://www.transfermarkt.com/jaime-gomez/profil/spieler/244724
Jaïr Haakmat,2003,https://fbref.com/en/players/df002653/Jair-Haakmat,https://www.transfermarkt.com/jair-haakmat/profil/spieler/639365
Jake Southern-Cooper,2000,https://fbref.com/en/players/d521711d/Jake-Southern-Cooper,https://www.transfermarkt.com/jake-cooper/profil/spieler/643162
James Berry,2000,https://fbref.com/en/players/7d98d54f/James-Berry,https://www.transfermarkt.com/james-berry-mcnally/profil/spieler/550446
Jamie McGrath,1996,https://fbref.com/en/players/0c8b5171/Jamie-McGrath,https://www.transfermarkt.com/jamie-mcgrath/profil/spieler/344107
Jan Žambůrek,2001,https://fbref.com/en/players/395880a4/Jan-Zamburek,https://www.transfermarkt.com/jan-zamburek/profil/spieler/487924
Jarro Pedroso,1993,https://fbref.com/en/players/c2bc9f4f/Jarro-Pedroso,https://www.transfermarkt.com/jarro-pedroso/profil/spieler/420400
Jason Bahamboula,2001,https://fbref.com/en/players/1f01506c/Jason-Bahamboula,https://www.transfermarkt.com/jason-bahamboula/profil/spieler/749855
Jean,1994,https://fbref.com/en/players/69a34ec0/Jean,https://www.transfermarkt.com/jean-irmer/profil/spieler/349826
Jean Bonora,2002,https://fbref.com/en/players/e762350a/Jean-Bonora,https://www.transfermarkt.com/jean-carlos/profil/spieler/965636
Jean Cléber,1990,https://fbref.com/en/players/16bf849a/Jean-Cleber,https://fbref.com/en/players/16bf849a/Jean-Cleber
Jean Quiñonez,2001,https://fbref.com/en/players/1bd0edcc/Jean-Quinonez,https://www.transfermarkt.com/jean-carlos-quinonez/profil/spieler/834975
Jeferson Fernandes Macedo,1991,https://fbref.com/en/players/0396a706/Jeferson-Fernandes-Macedo,https://www.transfermarkt.com/perdigao/profil/spieler/256696
Jefferson,2000,https://fbref.com/en/players/1efed9c5/Jefferson,https://www.transfermarkt.com/kibe/profil/spieler/696655
Jefferson,1999,https://fbref.com/en/players/45cce300/Jefferson,https://www.transfermarkt.com/jeffinho/profil/spieler/884072
Jeriel Córdova,2002,https://fbref.com/en/players/8898f8a2/Jeriel-Cordova,https://www.transfermarkt.com/jeriel-de-santis/profil/spieler/657791
Jesse Debrah,2000,https://fbref.com/en/players/7531a03a/Jesse-Debrah,https://www.transfermarkt.com/jesse-debrah/profil/spieler/671490
Jesús Alcantar Rodríguez,2003,https://fbref.com/en/players/f1ff14eb/Jesus-Alcantar-Rodriguez,https://www.transfermarkt.com/jesus-alcantar/profil/spieler/796060
Jesus Gonzalez,1998,https://fbref.com/en/players/f2a0bbad/Jesus-Gonzalez,https://www.transfermarkt.com/jesus-gonzalez/profil/spieler/643498
Jesús Ochoa,2000,https://fbref.com/en/players/022693b5/Jesus-Ochoa,https://www.transfermarkt.com/alejandro-ochoa/profil/spieler/802849
Jesús Rubio,,https://fbref.com/en/players/908e6b5c/Jesus-Rubio,https://www.transfermarkt.com/everardo-rubio/profil/spieler/406664
Jhon Vasquez,1995,https://fbref.com/en/players/b6832e5e/Jhon-Vasquez,https://www.transfermarkt.com/jhon-vasquez/profil/spieler/389010
Jhonata,2000,https://fbref.com/en/players/c204c681/Jhonata,https://www.transfermarkt.com/jhonata-varela/profil/spieler/530388
Jhonatan Jowjow,2002,https://fbref.com/en/players/f82517a8/Jhonatan-Jowjow,https://www.transfermarkt.com/jhon-jhon/profil/spieler/964582
Jo,1995,https://fbref.com/en/players/7687b9dd/Jo,https://www.transfermarkt.com/jotm/profil/spieler/401931
João Afonso Crispim,1995,https://fbref.com/en/players/e40bdb5d/Joao-Afonso-Crispim,https://www.transfermarkt.com/joao-afonso/profil/spieler/224878
João Miguel,2000,https://fbref.com/en/players/98e292bb/Joao-Miguel,https://www.transfermarkt.com/joao-mendes/profil/spieler/684348
João Paulo Alves,1990,https://fbref.com/en/players/888b3b6c/Joao-Paulo-Alves,https://www.transfermarkt.com/joao-paulo/profil/spieler/519854
João Paulo Mior,1991,https://fbref.com/en/players/b96aa1d6/Joao-Paulo-Mior,https://www.transfermarkt.com/joao-paulo/profil/spieler/135984
João Ricardo Riedi,1988,https://fbref.com/en/players/4729d71a/Joao-Ricardo-Riedi,https://fbref.com/en/players/4729d71a/Joao-Ricardo-Riedi
João Tavares Almeida,1998,https://fbref.com/en/players/059848cc/Joao-Tavares-Almeida,https://www.transfermarkt.com/joao-tavares/profil/spieler/314989
Joel Bagan,2000,https://fbref.com/en/players/e9da32cb/Joel-Bagan,https://www.transfermarkt.com/joel-bagan/profil/spieler/742163
Joël Latibeaudière,2000,https://fbref.com/en/players/a4183553/Joel-Latibeaudiere,https://www.transfermarkt.com/joel-latibeaudiere/profil/spieler/412823
Joel silva,2003,https://fbref.com/en/players/6deb1eab/Joel-silva,https://www.transfermarkt.com/joel-silva/profil/spieler/929573
Joey Antonioli,2003,https://fbref.com/en/players/cc423d7c/Joey-Antonioli,https://www.transfermarkt.com/joey-antonioli/profil/spieler/702856
John Clarke,2004,https://fbref.com/en/players/0c3df334/John-Clarke,https://www.transfermarkt.com/john-clarke/profil/spieler/1026386
John Obi Mikel,1987,https://fbref.com/en/players/424d5f72/John-Obi-Mikel,https://www.transfermarkt.com/mikel-john-obi/profil/spieler/30739
Johnny Cardoso,2001,https://fbref.com/en/players/7426f085/Johnny-Cardoso,https://www.transfermarkt.com/johnny/profil/spieler/689505
Jón Daði Böðvarsson,1992,https://fbref.com/en/players/b62006f1/Jon-Dadi-Bodvarsson,https://www.transfermarkt.com/jon-dadi-bodvarsson/profil/spieler/114090
Jonas,1999,https://fbref.com/en/players/32794a5b/Jonas,https://www.transfermarkt.com/jonas-toro/profil/spieler/575375
Jonathan,1998,https://fbref.com/en/players/f3f60814/Jonathan,https://www.transfermarkt.com/jonathan-silva/profil/spieler/579346
Jonathan Buatu Mananga,1993,https://fbref.com/en/players/39d8474f/Jonathan-Buatu-Mananga,https://www.transfermarkt.com/jonathan-buatu/profil/spieler/137313
Jonathan David dos Santos Duré,1992,https://fbref.com/en/players/413663e3/Jonathan-David-dos-Santos-Dure,https://www.transfermarkt.com/jonathan-dos-santos/profil/spieler/403747
Jonathan Monroy,2001,https://fbref.com/en/players/02edb152/Jonathan-Monroy,https://www.transfermarkt.com/jonny-arriba/profil/spieler/585536
Jonathan Moreira,1986,https://fbref.com/en/players/90a2a72b/Jonathan-Moreira,https://www.transfermarkt.com/jonathan/profil/spieler/54149
Jordan Gabriel,1998,https://fbref.com/en/players/5d3ec9c5/Jordan-Gabriel,https://www.transfermarkt.com/jordan-lawrence-gabriel/profil/spieler/425900
Jordi Blom,2002,https://fbref.com/en/players/b7c0ec19/Jordi-Blom,https://www.transfermarkt.com/jordi-blom/profil/spieler/900070
José Castillo Pérez,2001,https://fbref.com/en/players/24bf30ba/Jose-Castillo-Perez,https://www.transfermarkt.com/jose-castillo/profil/spieler/811373
José Cevallos Enríquez,1995,https://fbref.com/en/players/ef45ec01/Jose-Cevallos-Enriquez,https://www.transfermarkt.com/jose-francisco-cevallos-jr-/profil/spieler/129725
José Espino,2000,https://fbref.com/en/players/85dd6c75/Jose-Espino,https://www.transfermarkt.com/jose-ramirez/profil/spieler/833593
José Pascual Alba Seva,2000,https://fbref.com/en/players/b7c4ae4c/Jose-Pascual-Alba-Seva,https://www.transfermarkt.com/pascu/profil/spieler/547354
José Walber,1997,https://fbref.com/en/players/b5a150f7/Jose-Walber,https://www.transfermarkt.com/walber/profil/spieler/540950
Joseph Low,2002,https://fbref.com/en/players/7723dee4/Joseph-Low,https://www.transfermarkt.com/joe-low/profil/spieler/633464
Josh Clarke,1995,https://fbref.com/en/players/28ce8676/Josh-Clarke,https://www.transfermarkt.com/josh-clarke/profil/spieler/283059
Josh Cogley,1996,https://fbref.com/en/players/01df3960/Josh-Cogley,https://www.transfermarkt.com/josh-dacres-cogley/profil/spieler/452683
Joshua Eijgenraam,2001,https://fbref.com/en/players/bcedc16e/Joshua-Eijgenraam,https://www.transfermarkt.com/joshua-eijgenraam/profil/spieler/618036
Joshua Kayode,1992,https://fbref.com/en/players/95d39da6/Joshua-Kayode,https://www.transfermarkt.com/joshua-kayode/profil/spieler/216457
Joshua Thomas,2002,https://fbref.com/en/players/6d80ba53/Joshua-Thomas,https://www.transfermarkt.com/joshua-thomas/profil/spieler/551011
Josip Mišić,1994,https://fbref.com/en/players/46152b69/Josip-Misic,https://www.transfermarkt.com/josip-misic/profil/spieler/227035
Josip Vuković,1992,https://fbref.com/en/players/43cec161/Josip-Vukovic,https://www.transfermarkt.com/josip-vukovic/profil/spieler/166230
Juan Familio-Castillo,2000,https://fbref.com/en/players/c7ff30a3/Juan-Familio-Castillo,https://www.transfermarkt.com/juan-familia-castillo/profil/spieler/349567
Juan Kayser,,https://fbref.com/en/players/f3a134b7/Juan-Kayser,https://www.transfermarkt.com/juan-kayser/profil/spieler/347754
Juan Pintado,1994,https://fbref.com/en/players/ba31fd7e/Juan-Pintado,https://www.transfermarkt.com/juan-pintado/profil/spieler/410456
Juan Ruiz,1999,https://fbref.com/en/players/c36d5c16/Juan-Ruiz,https://www.transfermarkt.com/juan-villa/profil/spieler/641131
Julien Celestine,1997,https://fbref.com/en/players/3dd4379b/Julien-Celestine,https://www.transfermarkt.com/julien-celestine/profil/spieler/518073
Julien Dacosta,1996,https://fbref.com/en/players/6564b5c1/Julien-Dacosta,https://www.transfermarkt.com/julien-da-costa/profil/spieler/289196
Julio,1995,https://fbref.com/en/players/6ad78c3f/Julio,https://www.transfermarkt.com/julio-cesar/profil/spieler/347019
Julio César González Trinidad,1992,https://fbref.com/en/players/fd622bea/Julio-Cesar-Gonzalez-Trinidad,https://www.transfermarkt.com/julio-gonzalez/profil/spieler/417196
Juninho,1986,https://fbref.com/en/players/2cc16e46/Juninho,https://www.transfermarkt.com/juninho-valoura/profil/spieler/101542
Kacper Kozłowski,2003,https://fbref.com/en/players/3ece036c/Kacper-Kozlowski,https://www.transfermarkt.com/kacper-kozlowski/profil/spieler/554284
Kacper Łopata,2001,https://fbref.com/en/players/86862905/Kacper-Lopata,https://www.transfermarkt.com/kacper-lopata/profil/spieler/633228
Kaio Nunes,1996,https://fbref.com/en/players/c91c14df/Kaio-Nunes,https://www.transfermarkt.com/kaio/profil/spieler/592342
Kaio Pantaleão,1995,https://fbref.com/en/players/a9be27f2/Kaio-Pantaleao,https://www.transfermarkt.com/kaio/profil/spieler/523363
Kalindi Alves de Souza,1993,https://fbref.com/en/players/242aad87/Kalindi-Alves-de-Souza,https://www.transfermarkt.com/kalindi/profil/spieler/379377
Kamil Jóźwiak,1998,https://fbref.com/en/players/bd4e3824/Kamil-Jozwiak,https://www.transfermarkt.com/kamil-jozwiak/profil/spieler/289167
Kauan,2003,https://fbref.com/en/players/34375e0b/Kauan,https://www.transfermarkt.com/kauan/profil/spieler/1066521
Kelvin Abrefa,,https://fbref.com/en/players/ceabce33/Kelvin-Abrefa,https://www.transfermarkt.com/kelvin-abrefa/profil/spieler/667202
Kevin Pina,1997,https://fbref.com/en/players/296026ae/Kevin-Pina,https://www.transfermarkt.com/kevin-lenini/profil/spieler/544586
Kléber,1998,https://fbref.com/en/players/174735d8/Kleber,https://www.transfermarkt.com/klebinho/profil/spieler/323868
Koka,1993,https://fbref.com/en/players/9fc2531b/Koka,https://www.transfermarkt.com/ahmed-hassan/profil/spieler/184816
Lazar Kojić,1999,https://fbref.com/en/players/e5f47cdb/Lazar-Kojic,https://www.transfermarkt.com/lazar-kojic/profil/spieler/477922
Lazar Rosić,1993,https://fbref.com/en/players/3c285843/Lazar-Rosic,https://www.transfermarkt.com/lazar-rosic/profil/spieler/198053
Leandro González Pirez,1992,https://fbref.com/en/players/5ba1112c/Leandro-Gonzalez-Pirez,https://www.transfermarkt.com/leandro-gonzalez-pirez/profil/spieler/113130
Leonardo Zabala,2003,https://fbref.com/en/players/bb71e009/Leonardo-Zabala,https://www.transfermarkt.com/leonardo-zabala/profil/spieler/661852
Lewis Leigh,,https://fbref.com/en/players/be26ecbe/Lewis-Leigh,https://www.transfermarkt.com/lewis-leigh/profil/spieler/747367
Lewis Walker,1998,https://fbref.com/en/players/07240809/Lewis-Walker,https://www.transfermarkt.com/lewis-walker/profil/spieler/430801
Louie Holzman,,https://fbref.com/en/players/1a694219/Louie-Holzman,https://www.transfermarkt.com/louie-holzman/profil/spieler/654158
Luan Garcia,1993,https://fbref.com/en/players/6ebe6cc1/Luan-Garcia,https://www.transfermarkt.com/luan/profil/spieler/178984
Luan Vieira,1993,https://fbref.com/en/players/c4f6bf06/Luan-Vieira,https://www.transfermarkt.com/luan/profil/spieler/313106
Lucao,1993,https://fbref.com/en/players/aa7e1bb1/Lucao,https://www.transfermarkt.com/lucas-maia/profil/spieler/451209
Lucas,2001,https://fbref.com/en/players/5d68f5b2/Lucas,https://www.transfermarkt.com/lucas-pires/profil/spieler/927768
Lucas,1999,https://fbref.com/en/players/7a3d0687/Lucas,https://www.transfermarkt.com/lucas-silva/profil/spieler/608943
Lucas Araujo,1999,https://fbref.com/en/players/7e5ba333/Lucas-Araujo,https://www.transfermarkt.com/lucas-araujo/profil/spieler/555018
Lucas Moreira,2000,https://fbref.com/en/players/b9d412ff/Lucas-Moreira,https://www.transfermarkt.com/lucas-cardoso/profil/spieler/931076
Lucas Villafáñez,1991,https://fbref.com/en/players/39ab758c/Lucas-Villafanez,https://www.transfermarkt.com/lucas-villafanez/profil/spieler/125918
Luciano Castán,1989,https://fbref.com/en/players/0470eeba/Luciano-Castan,https://www.transfermarkt.com/luciano-castan/profil/spieler/140541
Luís Cervantes,2001,https://fbref.com/en/players/1fd490ef/Luis-Cervantes,https://www.transfermarkt.com/luis-cervantes/profil/spieler/1031645
Luis Ernesto Pérez Martínez,1989,https://fbref.com/en/players/abf5d813/Luis-Ernesto-Perez-Martinez,https://www.transfermarkt.com/luis-perez/profil/spieler/118646
