"Player","Born","Url","player_dob","player_url","player_position"
"Chidozie Obi-Martin",2007,"https://fbref.com/en/players/0c9bfc3b/Chidozie-Obi-Martin",NA,"https://www.transfermarkt.com/chido-obi/profil/spieler/1042886",NA
"Chuky san jose",2004,"https://fbref.com/en/players/0525a80f/Chuky-san-jose",NA,"https://www.transfermarkt.com/chuki/profil/spieler/926763",NA
"Dailon Livramento",2001,"https://fbref.com/en/players/c115db1e/Dailon-Livramento",NA,"https://www.transfermarkt.com/dailon-rocha-livramento/profil/spieler/676411",NA
"Daniel Diaz",2006,"https://fbref.com/en/players/423680ee/Daniel-Diaz",NA,"https://www.transfermarkt.com/dani-diaz/profil/spieler/937945",NA
"Daniel Luna",2003,"https://fbref.com/en/players/410b16e3/Daniel-Luna",NA,"https://www.transfermarkt.com/daniel-luna/profil/spieler/857830",NA
"Daniel Requena",2004,"https://fbref.com/en/players/34d29ab9/Daniel-Requena",NA,"https://www.transfermarkt.com/dani-requena/profil/spieler/945709",NA
"Daniel Rodriguez",2005,"https://fbref.com/en/players/f9cbad15/Daniel-Rodriguez",NA,"https://www.transfermarkt.com/dani-rodriguez/profil/spieler/834470",NA
"Daniel Yanez",2007,"https://fbref.com/en/players/79310b33/Daniel-Yanez",NA,"https://www.transfermarkt.com/daniel-yanez/profil/spieler/962124",NA
"Dario Fuentes",2003,"https://fbref.com/en/players/893268ab/Dario-Fuentes",NA,"https://www.transfermarkt.com/dario-benavides/profil/spieler/711626",NA
"David Arguelles",2002,"https://fbref.com/en/players/a1b81f14/David-Arguelles",NA,"https://www.transfermarkt.com/david-arguelles/profil/spieler/719720",NA
"David Costa",2001,"https://fbref.com/en/players/59948ef7/David-Costa",NA,"https://www.transfermarkt.com/david-da-costa/profil/spieler/719442",NA
"David Otorbi",2007,"https://fbref.com/en/players/c83e3553/David-Otorbi",NA,"https://www.transfermarkt.com/david-otorbi/profil/spieler/1009766",NA
"Dehmaine Assoumani",2005,"https://fbref.com/en/players/fb32896c/Dehmaine-Assoumani",NA,"https://www.transfermarkt.com/dehmaine-tabibou/profil/spieler/1004619",NA
"Diego",2000,"https://fbref.com/en/players/b85a5126/Diego",NA,"https://www.transfermarkt.com/diego-garcia/profil/spieler/852727",NA
"Diego Martin",2003,"https://fbref.com/en/players/db28ad66/Diego-Martin",NA,"https://www.transfermarkt.com/diego-martin/profil/spieler/1134878",NA
"Diego Pugno",2006,"https://fbref.com/en/players/e4b616dc/Diego-Pugno",NA,"https://www.transfermarkt.com/diego-pugno/profil/spieler/1049598",NA
"Edhy Zuliani",2004,"https://fbref.com/en/players/2a74ef47/Edhy-Zuliani",NA,"https://www.transfermarkt.com/edhy-zuliani/profil/spieler/944427",NA
"Eloge Zabi",2006,"https://fbref.com/en/players/51438572/Eloge-Zabi",NA,"https://www.transfermarkt.com/zabi/profil/spieler/1363293",NA
